time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/entropy_loss,train/loss,train/learning_rate,train/value_loss,train/approx_kl,train/clip_fraction,train/std,train/clip_range,train/policy_gradient_loss,train/n_updates,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
147456,228,72,646,-2.623989402502775,27.751789093017578,0.0003,52.664770650863645,0.011074546,0.1076171875,0.8983012437820435,0.2,-0.0015924952138448134,710,-0.002101898193359375,-200.12392864285715,9989.0
149504,231,73,646,-2.6208253011107443,24.493671417236328,0.0003,51.68598008155823,0.00905738,0.07646484375,0.8981506824493408,0.2,-0.008495009366015438,720,0.0010210275650024414,-200.12392864285715,9989.0
151552,234,74,646,-2.6289895094931124,9.279838562011719,0.0003,22.357669857144355,0.008899551,0.07607421875,0.9079052209854126,0.2,-0.002167606788862031,730,0.006592869758605957,-131.8607408,9989.0
153600,237,75,646,-2.6442661099135876,21.771995544433594,0.0003,50.27802203893661,0.009461684,0.099658203125,0.9062758684158325,0.2,-0.0031422644678968936,740,0.005371391773223877,-131.8607408,9989.0
155648,240,76,647,-2.6382140800356866,29.628555297851562,0.0003,57.61703908443451,0.010439619,0.083837890625,0.9033782482147217,0.2,-0.0028417436173185707,750,0.0005574226379394531,-131.8607408,9989.0
157696,243,77,647,-2.633215434104204,23.98452377319336,0.0003,52.217189049720766,0.008112352,0.083837890625,0.9032852649688721,0.2,0.0007004108440014534,760,-0.006958365440368652,-131.8607408,9989.0
159744,246,78,647,-2.6271626099944116,25.31073760986328,0.0003,57.66082727909088,0.008104235,0.07744140625,0.8973044157028198,0.2,-0.0022381664559361523,770,0.005145013332366943,-131.8607408,9989.0
161792,249,79,647,-2.6366394981741905,27.266143798828125,0.0003,47.01380379796028,0.0076392773,0.0681640625,0.9105267524719238,0.2,-0.00233062867046101,780,-0.0037497282028198242,-125.27972225,9989.0
163840,253,80,646,-2.645377763360739,20.327377319335938,0.0003,51.36293219327926,0.006293188,0.056103515625,0.9081535339355469,0.2,-0.002070942570571788,790,-0.006977081298828125,-125.27972225,9989.0
165888,256,81,645,-2.650612112134695,21.869932174682617,0.0003,44.84569941759109,0.0070808195,0.0697265625,0.909704327583313,0.2,-0.004232341902388725,800,-0.001058816909790039,-125.27972225,9989.0
167936,260,82,644,-2.6500091701745987,31.30384635925293,0.0003,53.169102263450625,0.007826811,0.075146484375,0.9111576676368713,0.2,-0.005540244761505164,810,-0.0012470483779907227,-125.27972225,9989.0
169984,263,83,645,-2.6678761623799803,23.4757080078125,0.0003,47.51540797352791,0.009421447,0.0935546875,0.923014760017395,0.2,-0.00340532921400154,820,-9.334087371826172e-05,-123.24124188235295,9989.0
172032,266,84,645,-2.6764204300940038,24.580055236816406,0.0003,45.46623958349228,0.015224439,0.134228515625,0.9193408489227295,0.2,-0.004510424539330415,830,0.0015366077423095703,-123.24124188235295,9989.0
174080,269,85,645,-2.6679907351732255,22.302576065063477,0.0003,48.383660686016086,0.00812752,0.0978515625,0.9171221256256104,0.2,-0.0030002101906575263,840,-0.0026584863662719727,-123.24124188235295,9989.0
176128,272,86,645,-2.655435035377741,32.984214782714844,0.0003,60.8962757229805,0.011197694,0.118115234375,0.9090555906295776,0.2,-0.004645761685969774,850,-0.003258824348449707,-123.24124188235295,9989.0
178176,275,87,646,-2.6453705660998823,34.4444465637207,0.0003,55.58397724628448,0.010114284,0.092041015625,0.9091917276382446,0.2,-0.002823036160407355,860,-0.0011254549026489258,-123.24124188235295,9989.0
180224,278,88,646,-2.648221578449011,28.091232299804688,0.0003,46.79456082582474,0.012178718,0.097314453125,0.9092438220977783,0.2,-0.003844625836063642,870,0.0012650489807128906,-110.93419755555557,9989.0
182272,281,89,646,-2.6474716238677503,18.33602523803711,0.0003,45.85072568655014,0.008832143,0.0876953125,0.9092509746551514,0.2,-0.001789827211177908,880,-0.0022940635681152344,-110.93419755555557,9989.0
184320,285,90,645,-2.6501775600016115,30.00826072692871,0.0003,51.1099285364151,0.008500654,0.074462890625,0.911940336227417,0.2,-0.0029753889451967553,890,-0.005835533142089844,-110.93419755555557,9989.0
186368,288,91,645,-2.64201527684927,28.490951538085938,0.0003,64.25527634620667,0.00964511,0.066796875,0.9038803577423096,0.2,-0.0017414917310816236,900,-0.0009725093841552734,-110.93419755555557,9989.0
188416,291,92,645,-2.634273911267519,27.8629207611084,0.0003,57.84463745355606,0.010262215,0.0982421875,0.902493953704834,0.2,-0.0017879463761346416,910,-0.0008420944213867188,-110.93419755555557,9989.0
190464,294,93,646,-2.6220286309719087,26.89861488342285,0.0003,58.10248255729675,0.0087099355,0.0806640625,0.8958770036697388,0.2,-0.00188871705904603,920,-0.0027332305908203125,-99.14634505263159,9989.0
192512,298,94,645,-2.614120628684759,19.410966873168945,0.0003,47.680222642421725,0.008064046,0.078271484375,0.891156792640686,0.2,0.0005109001795062795,930,-0.002534627914428711,-99.14634505263159,9989.0
194560,301,95,644,-2.6013732343912124,23.969541549682617,0.0003,48.86623232364654,0.010369136,0.103125,0.8836898803710938,0.2,-0.0032400133422925137,940,-0.002144455909729004,-99.14634505263159,9989.0
196608,305,96,643,-2.592274782061577,26.685733795166016,0.0003,52.45523990392685,0.008087084,0.085888671875,0.8852568864822388,0.2,0.00020225972984917463,950,0.001561880111694336,-99.14634505263159,9989.0
198656,308,97,644,-2.6042407140135766,25.778839111328125,0.0003,51.48949391841889,0.009327494,0.0927734375,0.8931125402450562,0.2,0.00031514860747847704,960,0.005055427551269531,-99.14634505263159,9989.0
200704,311,98,644,-2.615524059534073,20.30219841003418,0.0003,43.0199158012867,0.0091645755,0.081884765625,0.89481520652771,0.2,-0.0027454258102807215,970,-0.007889986038208008,-89.97152780000002,9989.0
202752,314,99,644,-2.615386176109314,23.70612144470215,0.0003,50.54998495578766,0.013970955,0.11396484375,0.8935501575469971,0.2,-0.0023406147374771535,980,-0.003496408462524414,-89.97152780000002,9989.0
204800,317,100,644,-2.6077056899666786,15.826261520385742,0.0003,40.18357679247856,0.015854739,0.124609375,0.890533447265625,0.2,0.00011939176038140431,990,-0.0017777681350708008,-89.97152780000002,9989.0
206848,320,101,645,-2.622696252912283,28.913082122802734,0.0003,56.72122077941894,0.009374129,0.08779296875,0.9025830030441284,0.2,-0.00013594062038464473,1000,0.0006486177444458008,-89.97152780000002,9989.0
208896,323,102,645,-2.626900960505009,21.359397888183594,0.0003,46.199673449993135,0.012777576,0.11611328125,0.8949636220932007,0.2,-0.0047053958856849935,1010,-0.0006074905395507812,-89.97152780000002,9989.0
210944,326,103,645,-2.6087329789996145,22.91482925415039,0.0003,48.511565470695494,0.009994561,0.08076171875,0.8884475827217102,0.2,-0.0040531428501708435,1020,-0.0010766983032226562,-73.23886247619049,9989.0
212992,329,104,645,-2.600927357375622,29.217073440551758,0.0003,62.57938616275787,0.012052528,0.09658203125,0.8878394961357117,0.2,-0.0023869293960160575,1030,0.0017579197883605957,-73.23886247619049,9989.0
215040,332,105,646,-2.6076094694435596,22.61066436767578,0.0003,45.475215572118756,0.010859583,0.110302734375,0.892216682434082,0.2,-0.0015956801995343993,1040,-0.005933642387390137,-73.23886247619049,9989.0
217088,335,106,646,-2.6160746447741987,30.087162017822266,0.0003,60.725248503684995,0.014641498,0.1240234375,0.8991246819496155,0.2,-0.0026853956616832873,1050,-0.0013793706893920898,-73.23886247619049,9989.0
219136,338,107,646,-2.6193088605999946,18.992767333984375,0.0003,55.44381252527237,0.012861319,0.127490234375,0.8913678526878357,0.2,-0.0008612035191617907,1060,-0.006361484527587891,-73.23886247619049,9989.0
221184,342,108,646,-2.6096180588006974,32.86726760864258,0.0003,62.07651666402817,0.0082167415,0.07001953125,0.892782986164093,0.2,-0.0015274145276634953,1070,-0.0009655952453613281,-65.60429295454547,9989.0
223232,345,109,646,-2.6260862074792386,20.130077362060547,0.0003,43.20153094530106,0.011122826,0.115283203125,0.9049369096755981,0.2,-0.0038092322196462193,1080,-0.005198478698730469,-65.60429295454547,9989.0
225280,348,110,646,-2.6365328423678873,21.650436401367188,0.0003,51.588100439310075,0.010993354,0.136279296875,0.9042489528656006,0.2,-0.00341245091840392,1090,-0.005348920822143555,-65.60429295454547,9989.0
227328,351,111,647,-2.6437330424785612,19.19825553894043,0.0003,51.00461148023605,0.013243362,0.116357421875,0.9083510637283325,0.2,-0.00114896476152353,1100,-0.004616379737854004,-65.60429295454547,9989.0
229376,354,112,647,-2.6566403225064277,26.71674919128418,0.0003,46.83978227376938,0.010381779,0.111767578125,0.9175741672515869,0.2,-0.0020476746401982384,1110,0.0020302534103393555,-65.60429295454547,9989.0
231424,357,113,647,-2.663484723120928,20.588050842285156,0.0003,45.53670206069946,0.01021619,0.112255859375,0.9139233231544495,0.2,-0.006067921142675914,1120,-0.0022573471069335938,-60.2822705652174,9989.0
233472,360,114,647,-2.662721172720194,21.935874938964844,0.0003,55.598251569271085,0.014243726,0.11494140625,0.9177777767181396,0.2,-0.0017080086952773854,1130,-0.004567265510559082,-60.2822705652174,9989.0
235520,364,115,646,-2.656133975088596,26.148759841918945,0.0003,44.90875423550606,0.020257123,0.170751953125,0.911375880241394,0.2,-0.004964561211818363,1140,-0.003612995147705078,-60.2822705652174,9989.0
237568,367,116,647,-2.6468534111976623,25.86841583251953,0.0003,57.51078374385834,0.012012022,0.12041015625,0.9062575101852417,0.2,0.002816569119022461,1150,-0.002030611038208008,-60.2822705652174,9989.0
239616,370,117,647,-2.6365257292985915,21.237077713012695,0.0003,47.95511956214905,0.0105370255,0.09599609375,0.90250563621521,0.2,-0.0016654863371513783,1160,-0.003263235092163086,-60.2822705652174,9989.0
241664,373,118,646,-2.630851361900568,31.345998764038086,0.0003,52.113778626918794,0.00999306,0.09306640625,0.9018956422805786,0.2,-0.0005529011003091,1170,-0.0001533031463623047,-52.57085649999999,9989.0
243712,377,119,645,-2.6355850003659724,24.401269912719727,0.0003,51.3881108045578,0.008808829,0.101025390625,0.9044528603553772,0.2,-0.0032755675187218004,1180,0.0002499818801879883,-52.57085649999999,9989.0
245760,380,120,646,-2.6451502956449984,39.43389129638672,0.0003,67.70610257387162,0.008496635,0.111474609375,0.9137450456619263,0.2,0.004225002910243347,1190,-0.0023794174194335938,-52.57085649999999,9989.0
247808,383,121,645,-2.660310313105583,25.807472229003906,0.0003,55.68395787477493,0.01740155,0.133740234375,0.9146033525466919,0.2,0.000652334131882526,1200,-0.0028007030487060547,-52.57085649999999,9989.0
249856,387,122,644,-2.665789981931448,17.127172470092773,0.0003,48.29389615058899,0.018015733,0.141796875,0.9195266962051392,0.2,0.0030062693025683985,1210,0.0005637407302856445,-53.00275555999999,9989.0
251904,391,123,644,-2.6729072935879232,22.59612274169922,0.0003,56.39095265865326,0.01098706,0.10908203125,0.9216408729553223,0.2,-0.000387127810245147,1220,-0.008462905883789062,-53.00275555999999,9989.0
253952,394,124,644,-2.676443400233984,30.850915908813477,0.0003,58.037019765377046,0.012736099,0.1560546875,0.9232531785964966,0.2,-0.0011937650924664922,1230,-0.00205385684967041,-53.00275555999999,9989.0
256000,397,125,643,-2.6859141036868097,20.710628509521484,0.0003,50.06458928585052,0.0155775985,0.13046875,0.9319025278091431,0.2,0.0012693890967057087,1240,-0.00140380859375,-53.00275555999999,9989.0
258048,401,126,643,-2.685695953667164,28.761274337768555,0.0003,53.90534858107567,0.009794554,0.103173828125,0.925189733505249,0.2,-0.0012966296344529837,1250,0.0016980171203613281,-53.00275555999999,9989.0
260096,404,127,643,-2.6820770487189294,18.78997230529785,0.0003,42.96494025588036,0.012859584,0.124560546875,0.9256283640861511,0.2,0.00024335325870197266,1260,-0.0007721185684204102,-48.60878203846153,9989.0
262144,407,128,643,-2.684081141650677,28.012279510498047,0.0003,51.84787119626999,0.011583963,0.097119140625,0.9285401105880737,0.2,-0.0006091045434004627,1270,-0.0023740530014038086,-48.60878203846153,9989.0
264192,410,129,643,-2.6822366178035737,23.32347297668457,0.0003,48.52271205186844,0.00957351,0.109619140625,0.9272019267082214,0.2,-0.00014306778321042656,1280,-0.0017088651657104492,-48.60878203846153,9989.0
266240,413,130,644,-2.672879822552204,24.199962615966797,0.0003,50.515881741046904,0.014376973,0.12841796875,0.9208589196205139,0.2,0.0006727052867063321,1290,0.0006932616233825684,-48.60878203846153,9989.0
268288,416,131,643,-2.665315105766058,29.13095474243164,0.0003,47.60457789301872,0.01185445,0.097314453125,0.9212798476219177,0.2,0.0013254453107947484,1300,-0.005806684494018555,-48.60878203846153,9989.0
270336,420,132,642,-2.6652745507657527,24.988094329833984,0.0003,48.128665536642075,0.008779081,0.109521484375,0.9184420704841614,0.2,-0.0031594027183018624,1310,-0.004553318023681641,-33.08884774074073,9989.0
272384,424,133,642,-2.662616565823555,31.41745376586914,0.0003,55.69754264354706,0.01434783,0.121044921875,0.9186497926712036,0.2,-0.0001627650111913681,1320,-0.0012737512588500977,-33.08884774074073,9989.0
274432,427,134,641,-2.6544754296541213,26.880977630615234,0.0003,56.53382351398468,0.01814796,0.129052734375,0.9162327647209167,0.2,0.0032485704592545516,1330,-0.0005625486373901367,-33.08884774074073,9989.0
276480,431,135,640,-2.6551612973213197,24.246068954467773,0.0003,49.6483240544796,0.011644326,0.135302734375,0.9159618616104126,0.2,0.0024898761403164826,1340,-0.0017436742782592773,-33.08884774074073,9989.0
278528,434,136,641,-2.6454029224812983,27.85929298400879,0.0003,60.63899662494659,0.014238385,0.12197265625,0.907805323600769,0.2,-0.00027369269664632154,1350,-0.001925349235534668,-33.08884774074073,9989.0
280576,437,137,641,-2.6234515689313413,25.16651725769043,0.0003,54.70638238191604,0.01343825,0.100732421875,0.8957300186157227,0.2,-0.002497356878302526,1360,0.0007210373878479004,-24.36460317857142,9989.0
282624,440,138,641,-2.617724433541298,26.249208450317383,0.0003,50.275601184368135,0.012095147,0.125732421875,0.9021660089492798,0.2,-0.0037924007090623492,1370,-0.0008834600448608398,-24.36460317857142,9989.0
284672,443,139,641,-2.629217406362295,19.29212188720703,0.0003,44.09416199326515,0.0193259,0.1646484375,0.905515193939209,0.2,2.5776898837648332e-05,1380,0.0016912221908569336,-24.36460317857142,9989.0
286720,447,140,640,-2.627318126708269,20.620132446289062,0.0003,52.18764551877975,0.0142979985,0.115625,0.9031341075897217,0.2,-0.0036234414990758525,1390,-0.0008612871170043945,-24.36460317857142,9989.0
288768,450,141,640,-2.6178549475967885,27.530744552612305,0.0003,58.42244017124176,0.01474468,0.10576171875,0.8956184387207031,0.2,0.0005202699649089482,1400,-0.0050427913665771484,-24.36460317857142,9989.0
290816,453,142,641,-2.6073717035353186,31.851665496826172,0.0003,59.04103033542633,0.0139391385,0.10048828125,0.8946466445922852,0.2,-0.0004054919074405916,1410,-0.0017238855361938477,-25.51216475862068,9989.0
292864,456,143,641,-2.603692837804556,20.22942543029785,0.0003,46.46625876426697,0.017372508,0.144775390625,0.891776442527771,0.2,0.0034814708400517703,1420,-0.00027942657470703125,-25.51216475862068,9989.0
294912,460,144,640,-2.594519113004208,24.077808380126953,0.0003,45.90547656416893,0.013338956,0.132373046875,0.8865821361541748,0.2,-9.558600577292964e-05,1430,0.000924229621887207,-25.51216475862068,9989.0
296960,463,145,640,-2.5888320066034796,32.698890686035156,0.0003,59.40299266576767,0.011824278,0.095751953125,0.8878984451293945,0.2,-0.0009799574749195018,1440,-0.004129528999328613,-25.51216475862068,9989.0
299008,467,146,639,-2.584049391746521,21.093006134033203,0.0003,47.63444868326187,0.011871885,0.1287109375,0.8841678500175476,0.2,-0.0044131010712590065,1450,-0.0004642009735107422,-25.51216475862068,9989.0
301056,470,147,639,-2.5830637902021407,23.670528411865234,0.0003,57.46360940933228,0.012771362,0.100341796875,0.88357013463974,0.2,-0.003157996128720697,1460,-0.0008440017700195312,-12.704055566666657,9989.0
303104,473,148,640,-2.568428312987089,26.144609451293945,0.0003,52.03906947374344,0.013549879,0.11455078125,0.8735098838806152,0.2,-0.001338859717361629,1470,-0.0013219118118286133,-12.704055566666657,9989.0
305152,476,149,640,-2.5549984775483607,27.4504337310791,0.0003,54.041797399520874,0.010540924,0.08623046875,0.8724583983421326,0.2,-0.0016564966877922415,1480,0.0022063851356506348,-12.704055566666657,9989.0
307200,479,150,640,-2.5644282571971417,21.34712791442871,0.0003,51.90139352083206,0.010140802,0.11279296875,0.8783814311027527,0.2,0.0001643386305659078,1490,-0.0029439926147460938,-12.704055566666657,9989.0
309248,483,151,639,-2.562286130338907,18.618114471435547,0.0003,41.999347019195554,0.016049992,0.140869140625,0.8743742108345032,0.2,-0.0006370013557898347,1500,0.00022041797637939453,-12.704055566666657,9989.0
311296,486,152,639,-2.5593451134860516,25.701501846313477,0.0003,53.51676115989685,0.007959778,0.09609375,0.8770000338554382,0.2,-0.001589992269873619,1510,-0.0007476806640625,-10.3996953548387,9989.0
313344,490,153,639,-2.5545389696955683,24.628477096557617,0.0003,49.37290233373642,0.01127566,0.10224609375,0.8696008324623108,0.2,-0.0031357567044324242,1520,-0.0017892122268676758,-10.3996953548387,9989.0
315392,493,154,639,-2.541953883320093,21.54697036743164,0.0003,47.168766629695895,0.0095297005,0.108154296875,0.8636186122894287,0.2,-0.003952389820187818,1530,0.0007516741752624512,-10.3996953548387,9989.0
317440,496,155,639,-2.5294956386089327,23.30390739440918,0.0003,47.34606444239616,0.010964428,0.1115234375,0.8615109920501709,0.2,-0.0019355224882019683,1540,-0.0019646883010864258,-10.3996953548387,9989.0
319488,499,156,639,-2.513062047958374,35.14231872558594,0.0003,63.25725563764572,0.009691479,0.089111328125,0.8503447771072388,0.2,-0.004025912387442076,1550,-0.004380345344543457,-10.3996953548387,9989.0
321536,503,157,638,-2.5011561542749403,24.539531707763672,0.0003,46.99152606129646,0.007619063,0.069970703125,0.8483670949935913,0.2,-0.00283246192993829,1560,-0.0015512704849243164,4.376041656250006,9989.0
323584,506,158,638,-2.494884245097637,25.07586097717285,0.0003,44.750283521413806,0.010071581,0.1009765625,0.8431079387664795,0.2,-0.001242200008709915,1570,0.0007955431938171387,4.376041656250006,9989.0
325632,509,159,638,-2.4889884017407895,23.712305068969727,0.0003,56.184486067295076,0.018465042,0.136083984375,0.8435930013656616,0.2,-0.0016718028884497472,1580,-0.00499117374420166,4.376041656250006,9989.0
327680,512,160,639,-2.4958903454244137,26.870668411254883,0.0003,44.76948757767677,0.009878345,0.104833984375,0.8477095365524292,0.2,-0.004846269229892642,1590,-0.0012233257293701172,4.376041656250006,9989.0
329728,515,161,639,-2.503916023671627,30.78591537475586,0.0003,56.11924192905426,0.01172276,0.111083984375,0.8507511019706726,0.2,0.00020345508382888511,1600,-0.008333086967468262,11.980000000000006,9989.0
331776,518,162,639,-2.4959464125335216,18.357452392578125,0.0003,43.9040208876133,0.014697546,0.08330078125,0.8417198657989502,0.2,-0.0012896255939267576,1610,-0.008164286613464355,11.980000000000006,9989.0
333824,522,163,639,-2.484230741113424,18.78688621520996,0.0003,46.742872738838194,0.019239033,0.121142578125,0.8374440670013428,0.2,0.004839598065882455,1620,0.0014534592628479004,11.980000000000006,9989.0
335872,525,164,639,-2.4736173026263715,29.869192123413086,0.0003,52.71600006818771,0.021993155,0.14140625,0.8327449560165405,0.2,0.003949288700823672,1630,0.008844494819641113,11.980000000000006,9989.0
337920,528,165,639,-2.466028632223606,25.42572784423828,0.0003,52.3989097237587,0.0072787004,0.055078125,0.8329572677612305,0.2,-0.000566790607990697,1640,-0.0008301734924316406,11.980000000000006,9989.0
339968,531,166,639,-2.477308174967766,23.85675811767578,0.0003,52.448873376846315,0.013241742,0.130810546875,0.843880295753479,0.2,-0.004469607661303598,1650,-0.007803440093994141,29.88176470588236,9989.0
342016,534,167,639,-2.4856198742985725,31.538291931152344,0.0003,56.45312501192093,0.0083436705,0.125146484375,0.839789867401123,0.2,0.00305486081779236,1660,-0.0031402111053466797,29.88176470588236,9989.0
344064,537,168,639,-2.4673724830150605,23.631656646728516,0.0003,48.25040984749794,0.015490592,0.118505859375,0.8317885398864746,0.2,0.0025049796095117927,1670,-0.003924131393432617,29.88176470588236,9989.0
346112,540,169,640,-2.4656500294804573,20.74281120300293,0.0003,51.15776213407516,0.00922196,0.104736328125,0.8363911509513855,0.2,-0.0001953371611307375,1680,-7.021427154541016e-05,29.88176470588236,9989.0
348160,543,170,640,-2.469623589515686,23.705215454101562,0.0003,44.85574086308479,0.020128554,0.141748046875,0.8371857404708862,0.2,-0.0016508388216607273,1690,-0.0009083747863769531,29.88176470588236,9989.0
350208,546,171,640,-2.4587707191705706,33.31464767456055,0.0003,46.72960620522499,0.010732822,0.117431640625,0.826024055480957,0.2,0.0016860713105415926,1700,0.005415678024291992,33.99122222857144,9989.0
352256,550,172,640,-2.441355340182781,19.523733139038086,0.0003,41.36739009618759,0.016893772,0.12451171875,0.8219224214553833,0.2,-0.0005097278488392476,1710,0.0032417774200439453,33.99122222857144,9989.0
354304,553,173,640,-2.4272908695042132,19.989553451538086,0.0003,55.1639475107193,0.01857603,0.122705078125,0.8150656223297119,0.2,0.010877641046681675,1720,-0.001990079879760742,33.99122222857144,9989.0
356352,556,174,640,-2.4234374433755876,28.88019371032715,0.0003,53.05603563785553,0.015943699,0.129638671875,0.8195738792419434,0.2,-0.0016174090844288003,1730,-0.0002808570861816406,33.99122222857144,9989.0
358400,559,175,640,-2.418911900371313,26.26077651977539,0.0003,49.07779417037964,0.014943523,0.106103515625,0.8111234307289124,0.2,-0.003496018282021396,1740,-0.00377047061920166,33.99122222857144,9989.0
360448,562,176,640,-2.41151801943779,30.68310546875,0.0003,58.63347373008728,0.015297022,0.096923828125,0.812724232673645,0.2,0.0012586858429131098,1750,-0.0038971900939941406,28.891435194444455,9989.0
362496,566,177,639,-2.393995204567909,17.429792404174805,0.0003,45.04839785695076,0.019200422,0.090771484375,0.7991536855697632,0.2,0.0013646695151692256,1760,-0.0030295848846435547,28.891435194444455,9989.0
364544,570,178,639,-2.384176022559404,22.275209426879883,0.0003,47.69957872033119,0.035945352,0.177392578125,0.8017531633377075,0.2,0.0053812102429219525,1770,-0.001107931137084961,28.891435194444455,9989.0
366592,573,179,639,-2.392525163292885,21.148006439208984,0.0003,40.82833234071732,0.030553464,0.18271484375,0.8065506219863892,0.2,0.007043556385906413,1780,-0.0025519132614135742,28.891435194444455,9989.0
368640,576,180,639,-2.397694206982851,20.522781372070312,0.0003,53.231786048412324,0.014330514,0.099609375,0.8064634203910828,0.2,-0.0012810394749976695,1790,-0.0005751848220825195,28.891435194444455,9989.0
370688,580,181,638,-2.3950802475214004,33.23332595825195,0.0003,73.71809508800507,0.01547428,0.14423828125,0.8020825386047363,0.2,0.00458295972639462,1800,-0.002818584442138672,43.356726729729736,9989.0
372736,583,182,638,-2.394966072589159,36.481468200683594,0.0003,65.68184390068055,0.020164665,0.127294921875,0.805901050567627,0.2,0.0010026502597611398,1810,0.002050638198852539,43.356726729729736,9989.0
374784,586,183,638,-2.393858405947685,27.575172424316406,0.0003,44.957346248626706,0.028578628,0.152734375,0.7998905777931213,0.2,0.005857453127100598,1820,-0.0033195018768310547,43.356726729729736,9989.0
376832,589,184,638,-2.389869365096092,28.682323455810547,0.0003,67.36739734411239,0.021397717,0.125537109375,0.8020380735397339,0.2,0.008470754377776757,1830,-0.00046181678771972656,43.356726729729736,9989.0
378880,592,185,639,-2.3876089453697205,16.9272518157959,0.0003,46.85128922462464,0.024836168,0.185791015625,0.7980656623840332,0.2,0.005288888505310752,1840,0.0009886622428894043,43.356726729729736,9989.0
380928,596,186,638,-2.3873731553554536,22.07412338256836,0.0003,56.44650241136551,0.016357549,0.11201171875,0.8006781339645386,0.2,6.876124534755945e-05,1850,0.007789313793182373,42.72498539473685,9989.0
382976,599,187,638,-2.377452140301466,19.410856246948242,0.0003,45.700961875915525,0.019605499,0.119970703125,0.7913851737976074,0.2,0.005670199486485217,1860,-0.006657123565673828,42.72498539473685,9989.0
385024,602,188,638,-2.3666593819856643,27.195480346679688,0.0003,53.46831848621368,0.022870408,0.115771484375,0.7902639508247375,0.2,0.007633222843287513,1870,-0.003780841827392578,42.72498539473685,9989.0
387072,605,189,638,-2.3631012931466104,19.396028518676758,0.0003,48.891306394338606,0.013563941,0.109619140625,0.7897034883499146,0.2,0.003073163208318874,1880,0.00381547212600708,42.72498539473685,9989.0
389120,608,190,639,-2.3526223592460154,21.25889015197754,0.0003,47.83826842308044,0.009998429,0.105810546875,0.7829592227935791,0.2,-0.004803453943168279,1890,0.0043975114822387695,42.72498539473685,9989.0
391168,612,191,639,-2.3365814432501795,27.487518310546875,0.0003,45.51611065864563,0.010174968,0.083349609375,0.7771748304367065,0.2,-0.003749837586656213,1900,-0.0033872127532958984,55.14810543589745,9989.0
393216,615,192,639,-2.330920270085335,18.311979293823242,0.0003,42.76963451504707,0.014786789,0.133251953125,0.7773064374923706,0.2,0.006931000648182817,1910,-0.0030132532119750977,55.14810543589745,9989.0
395264,618,193,639,-2.3318409457802773,20.613367080688477,0.0003,53.47637875080109,0.023768052,0.097509765625,0.7791516780853271,0.2,0.006338298863556702,1920,0.00036782026290893555,55.14810543589745,9989.0
397312,621,194,639,-2.334862191975117,24.096031188964844,0.0003,60.27939794063568,0.018265454,0.090576171875,0.7819849252700806,0.2,0.002672576993063558,1930,7.95125961303711e-05,55.14810543589745,9989.0
399360,624,195,639,-2.350281602889299,31.695837020874023,0.0003,57.38685833215713,0.011177326,0.08876953125,0.7883749604225159,0.2,-0.0012353450496448205,1940,-0.003403306007385254,55.14810543589745,9989.0
401408,627,196,639,-2.3707945957779883,19.897729873657227,0.0003,44.990570759773256,0.021762777,0.112890625,0.7964932322502136,0.2,0.003871546567825135,1950,-0.004688262939453125,53.949125025,9989.0
403456,630,197,639,-2.383209703862667,21.315092086791992,0.0003,49.21824494600296,0.014259681,0.125390625,0.7996294498443604,0.2,0.0015446410656295485,1960,-0.001961231231689453,53.949125025,9989.0
405504,633,198,639,-2.3820418626070023,25.86152458190918,0.0003,46.81278288960457,0.0115696695,0.1009765625,0.7973058223724365,0.2,0.0011228300856600982,1970,0.0016048550605773926,53.949125025,9989.0
407552,636,199,639,-2.383732333779335,28.12909507751465,0.0003,55.85326328277588,0.008761156,0.080859375,0.7998486757278442,0.2,0.0012099640298401937,1980,-0.0028731822967529297,53.949125025,9989.0
409600,640,200,639,-2.367728926241398,24.570558547973633,0.0003,48.82426548600197,0.025519188,0.1314453125,0.7882633209228516,0.2,0.006059150541841518,1990,-0.0018137693405151367,57.05051492682927,9989.0
411648,644,201,639,-2.3515640810132026,20.991933822631836,0.0003,45.237742972373965,0.02565957,0.141748046875,0.7843629121780396,0.2,0.007402898218424525,2000,-0.0008109807968139648,57.05051492682927,9989.0
413696,647,202,638,-2.333480867743492,22.843952178955078,0.0003,42.6695527613163,0.017182805,0.119091796875,0.7760322690010071,0.2,-0.0024214774297433906,2010,0.00038933753967285156,57.05051492682927,9989.0
415744,651,203,638,-2.3233594171702863,27.269617080688477,0.0003,55.18979924917221,0.019385649,0.114111328125,0.775281548500061,0.2,0.0026878435659455136,2020,0.00034880638122558594,57.05051492682927,9989.0
417792,654,204,637,-2.3182317823171616,22.6441650390625,0.0003,51.15377901792526,0.029387161,0.186474609375,0.7718974351882935,0.2,0.00448526787222363,2030,-0.003929853439331055,57.05051492682927,9989.0
419840,658,205,637,-2.31019588932395,23.180316925048828,0.0003,55.03143495321274,0.018388515,0.10166015625,0.7681486010551453,0.2,-2.966324391309172e-05,2040,-0.0013623237609863281,57.33017197619048,9989.0
421888,661,206,637,-2.2979659661650658,26.623294830322266,0.0003,43.431998097896575,0.02596709,0.131396484375,0.7648807168006897,0.2,0.004088185331784189,2050,-0.001985907554626465,57.33017197619048,9989.0
