time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/value_loss,train/loss,train/explained_variance,train/clip_fraction,train/entropy_loss,train/learning_rate,train/n_updates,train/clip_range,train/std,train/policy_gradient_loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
10004,2804,573,5742592,51.36945182085037,23.89893913269043,-0.03163802623748779,0.264013671875,3.8012865491211416,0.0003,28030,0.2,0.03610694780945778,0.005904926326184068,0.052672986,716.3657999900001,9989.0
10008,2805,573,5744640,43.35500324368477,23.962322235107422,0.04925060272216797,0.300537109375,3.811737932264805,0.0003,28040,0.2,0.03603668883442879,0.009896564662631136,0.036556207,716.9748666600001,9989.0
10011,2806,573,5746688,54.61155920028686,24.157867431640625,0.010261058807373047,0.274560546875,3.806087227910757,0.0003,28050,0.2,0.036336593329906464,0.007836001184477937,0.035523735,716.9748666600001,9989.0
10015,2807,573,5748736,43.82146129012108,20.493879318237305,0.015292763710021973,0.257470703125,3.7898051597177984,0.0003,28060,0.2,0.03651406615972519,0.0077643384065595455,0.028234296,716.9748666600001,9989.0
10019,2808,573,5750784,59.26003259420395,29.49114990234375,0.008675932884216309,0.231884765625,3.7856303974986076,0.0003,28070,0.2,0.03658703714609146,0.008917617787665222,0.03264297,716.9748666600001,9989.0
10023,2809,573,5752832,45.311593210697175,26.84090805053711,-0.018286466598510742,0.268212890625,3.774178922176361,0.0003,28080,0.2,0.036856502294540405,0.005080344164161943,0.051476896,716.9748666600001,9989.0
10026,2810,573,5754880,46.538951420783995,21.834033966064453,0.048384130001068115,0.2951171875,3.7773907534778117,0.0003,28090,0.2,0.03657077997922897,0.006173358198429924,0.027835716,716.8215055500003,9989.0
10030,2811,573,5756928,54.692485988140106,31.00722312927246,0.013094723224639893,0.2376953125,3.7907206349074842,0.0003,28100,0.2,0.03643246367573738,0.0037626114120939747,0.03635969,716.8215055500003,9989.0
10033,2812,573,5758976,47.19809740781784,21.77318000793457,-0.010398030281066895,0.2447265625,3.789235933125019,0.0003,28110,0.2,0.036472443491220474,0.0019371755406609736,0.032250404,716.8215055500003,9989.0
10037,2813,573,5761024,59.526519215106966,26.11228370666504,0.015539109706878662,0.2623046875,3.7863497599959373,0.0003,28120,0.2,0.03655069321393967,0.0026820276587386617,0.035749845,716.8215055500003,9989.0
10041,2814,573,5763072,40.04593034982681,20.853431701660156,0.0008741617202758789,0.291845703125,3.7893067806959153,0.0003,28130,0.2,0.03637531027197838,0.007373004831606522,0.029591717,716.8215055500003,9989.0
10045,2815,573,5765120,42.85050177574158,17.1994571685791,0.03968888521194458,0.289892578125,3.784545622766018,0.0003,28140,0.2,0.036742616444826126,0.010141885693883523,0.06472567,716.2216722200002,9989.0
10049,2816,573,5767168,45.60862480998039,20.509809494018555,0.01060575246810913,0.262939453125,3.7731523513793945,0.0003,28150,0.2,0.03672904521226883,0.007648600869288202,0.027252398,716.2216722200002,9989.0
10053,2817,573,5769216,43.06302063465118,25.29432487487793,0.016118228435516357,0.240625,3.7712359577417374,0.0003,28160,0.2,0.036816492676734924,0.0030256571786594576,0.01807887,716.2216722200002,9989.0
10057,2818,573,5771264,56.20538192987442,27.02620506286621,0.023816227912902832,0.2642578125,3.762289193272591,0.0003,28170,0.2,0.03706616908311844,0.006149337593524251,0.021642186,716.2216722200002,9989.0
10061,2819,573,5773312,41.09464155435562,18.20403480529785,0.004458427429199219,0.2771484375,3.763799953460693,0.0003,28180,0.2,0.0368250235915184,0.008607483439845964,0.03260438,716.2216722200002,9989.0
10065,2820,573,5775360,50.407331043481825,28.077499389648438,0.026286721229553223,0.279638671875,3.771542724221945,0.0003,28190,0.2,0.036726802587509155,0.007696368411416188,0.03569026,716.3623111100002,9989.0
10069,2821,573,5777408,48.27459989786148,23.620466232299805,0.016180038452148438,0.252783203125,3.780156946927309,0.0003,28200,0.2,0.03652931749820709,0.006441256326797884,0.027527455,716.3623111100002,9989.0
10073,2822,573,5779456,47.789083606004716,30.890413284301758,-0.003445148468017578,0.26181640625,3.7882373906672,0.0003,28210,0.2,0.036380067467689514,0.0073025951365707446,0.030054305,716.3623111100002,9989.0
10077,2823,573,5781504,49.77927219867706,26.914445877075195,0.02178347110748291,0.267138671875,3.7887732543051245,0.0003,28220,0.2,0.036431096494197845,0.008880808093817905,0.038240127,716.3623111100002,9989.0
10081,2824,573,5783552,48.29302600622177,20.875329971313477,0.0015683770179748535,0.277197265625,3.776745591312647,0.0003,28230,0.2,0.036700889468193054,0.008622114171885187,0.02557588,716.3623111100002,9989.0
10084,2825,573,5785600,47.91610852479935,20.359878540039062,0.03203117847442627,0.271484375,3.773650862276554,0.0003,28240,0.2,0.036673545837402344,0.002962992567336187,0.029436234,713.8682944400002,9989.0
10088,2826,573,5787648,48.48274636268616,22.723669052124023,0.01666945219039917,0.263720703125,3.759730475395918,0.0003,28250,0.2,0.03713313490152359,0.0052141221516649235,0.030989185,713.8682944400002,9989.0
10091,2827,573,5789696,49.39833275675774,24.66083526611328,0.01702249050140381,0.2833984375,3.7643655724823475,0.0003,28260,0.2,0.036662474274635315,0.011953367330715992,0.036891848,713.8682944400002,9989.0
10095,2828,573,5791744,48.375774228572844,18.74355125427246,0.013241350650787354,0.261572265625,3.779208351671696,0.0003,28270,0.2,0.036477651447057724,0.004676670936169103,0.022745878,713.8682944400002,9989.0
10098,2829,573,5793792,45.90543242096901,21.439977645874023,0.01088172197341919,0.26875,3.7898329608142376,0.0003,28280,0.2,0.03627210110425949,0.0062436958338366825,0.036015373,712.4205388800001,9989.0
10102,2830,573,5795840,46.49578312635422,32.624210357666016,0.03037184476852417,0.276220703125,3.7960956044495107,0.0003,28290,0.2,0.03627593070268631,0.007665369685855694,0.028026663,712.4205388800001,9989.0
10105,2831,573,5797888,44.98493885397911,19.612491607666016,0.012988030910491943,0.2841796875,3.8101626589894293,0.0003,28300,0.2,0.03581206500530243,0.005818093364359811,0.032057002,712.4205388800001,9989.0
10109,2832,573,5799936,53.584985327720645,26.02983856201172,0.016972005367279053,0.269921875,3.8233597338199616,0.0003,28310,0.2,0.03578619286417961,0.005769035886623896,0.029071745,712.4205388800001,9989.0
10112,2833,573,5801984,49.55088258981705,22.288414001464844,-0.007415771484375,0.290869140625,3.8320168308913707,0.0003,28320,0.2,0.03547237813472748,0.006178217699925881,0.04496546,712.4205388800001,9989.0
10116,2834,573,5804032,42.26209982037544,20.22127342224121,-5.793571472167969e-05,0.297900390625,3.836488322168589,0.0003,28330,0.2,0.035574428737163544,0.007942977659695316,0.033015497,710.1981888800001,9989.0
10119,2835,573,5806080,49.11270732879639,30.979019165039062,0.024915635585784912,0.30224609375,3.834026322513819,0.0003,28340,0.2,0.03555349260568619,0.0069644301518565046,0.034619562,710.1981888800001,9989.0
10122,2836,573,5808128,45.11598020195961,21.464813232421875,0.01523667573928833,0.30341796875,3.836407169699669,0.0003,28350,0.2,0.03560072183609009,0.008979783390532247,0.038960367,710.1981888800001,9989.0
10126,2837,573,5810176,50.295703983306886,31.25054168701172,0.010262727737426758,0.244921875,3.8236092150211336,0.0003,28360,0.2,0.035920143127441406,0.009212410214240662,0.032957196,710.1981888800001,9989.0
10129,2838,573,5812224,49.0370765209198,29.472829818725586,-0.01203155517578125,0.2654296875,3.82341832369566,0.0003,28370,0.2,0.03557140752673149,0.005010835621214937,0.024777066,710.1981888800001,9989.0
10133,2839,573,5814272,39.07304161787033,21.081974029541016,0.023094236850738525,0.272509765625,3.8310312032699585,0.0003,28380,0.2,0.035686444491147995,0.008359090142766945,0.030447729,708.5676166600001,9989.0
10136,2840,573,5816320,41.73103952407837,21.150524139404297,0.048836588859558105,0.2783203125,3.8247765079140663,0.0003,28390,0.2,0.03571270406246185,0.007808225156622939,0.037295807,708.5676166600001,9989.0
10140,2841,573,5818368,46.10080937147141,22.169408798217773,0.016429245471954346,0.266015625,3.8126254923641683,0.0003,28400,0.2,0.03614795207977295,0.004966120231256354,0.024522336,708.5676166600001,9989.0
10143,2842,573,5820416,47.107821786403655,19.07099723815918,0.017937660217285156,0.236474609375,3.7897448159754274,0.0003,28410,0.2,0.03654899448156357,0.007115093455649912,0.023741499,708.5676166600001,9989.0
10147,2843,573,5822464,49.7585016310215,23.9776554107666,-0.04434192180633545,0.245751953125,3.781050359457731,0.0003,28420,0.2,0.03656122088432312,0.004908980432082899,0.022003472,708.5676166600001,9989.0
10150,2844,573,5824512,46.89409770965576,20.859403610229492,0.006410539150238037,0.290087890625,3.7852845758199694,0.0003,28430,0.2,0.036473438143730164,0.006233017478371039,0.041046996,708.18079444,9989.0
10154,2845,573,5826560,49.56892176866531,19.412914276123047,0.024243712425231934,0.253564453125,3.7886410623788835,0.0003,28440,0.2,0.03635118156671524,0.0032667708859662526,0.038102977,708.18079444,9989.0
10158,2846,573,5828608,42.05829358100891,20.650175094604492,0.01908332109451294,0.254638671875,3.7920808881521224,0.0003,28450,0.2,0.0363212488591671,0.009902368461189326,0.027593479,708.18079444,9989.0
10162,2847,573,5830656,49.16940281391144,20.665618896484375,0.011206269264221191,0.23037109375,3.7852496929466724,0.0003,28460,0.2,0.03662817180156708,0.005732018582057208,0.03551796,708.18079444,9989.0
10166,2848,573,5832704,47.6944494843483,24.081884384155273,-0.027434110641479492,0.247314453125,3.766529235243797,0.0003,28470,0.2,0.03698541969060898,0.007525727878964971,0.034146965,708.18079444,9989.0
10170,2849,573,5834752,42.14989804625511,21.61671257019043,0.05340111255645752,0.280712890625,3.7605218417942523,0.0003,28480,0.2,0.03682345524430275,0.007298877633002121,0.036146373,707.9722333299999,9989.0
10173,2850,573,5836800,44.32846335172653,27.069236755371094,0.024523675441741943,0.25146484375,3.7730281710624696,0.0003,28490,0.2,0.036594100296497345,0.007182350991934072,0.033274196,707.9722333299999,9989.0
10177,2851,573,5838848,39.60546145439148,20.344079971313477,0.009778976440429688,0.24970703125,3.773921389132738,0.0003,28500,0.2,0.03671126067638397,0.006953109814639901,0.029874638,707.9722333299999,9989.0
10180,2852,573,5840896,53.622936153411864,28.054737091064453,0.009828686714172363,0.24638671875,3.761546592414379,0.0003,28510,0.2,0.03696981444954872,0.0019143735538818874,0.027413385,707.9722333299999,9989.0
10184,2853,573,5842944,52.71800688505173,24.673540115356445,-0.024658560752868652,0.22041015625,3.756279230862856,0.0003,28520,0.2,0.036945782601833344,0.006391367258038372,0.031688232,707.9722333299999,9989.0
10188,2854,573,5844992,42.75528445243835,15.848691940307617,0.052141785621643066,0.26748046875,3.761914129555225,0.0003,28530,0.2,0.03677881509065628,0.00771342884254409,0.032269627,706.2566055499999,9989.0
10192,2855,573,5847040,51.2827446937561,29.27580451965332,0.022883176803588867,0.271142578125,3.764042367041111,0.0003,28540,0.2,0.03689568489789963,0.007668475754326209,0.033519536,706.2566055499999,9989.0
10196,2856,573,5849088,49.78526207208633,26.113597869873047,0.016526103019714355,0.2619140625,3.7586530610919,0.0003,28550,0.2,0.036996424198150635,0.007465751074778382,0.029240029,706.2566055499999,9989.0
10200,2857,573,5851136,59.57126268148422,28.167749404907227,0.00968080759048462,0.22626953125,3.7573619566857817,0.0003,28560,0.2,0.03696369379758835,0.0052033620027941655,0.018682458,706.2566055499999,9989.0
10204,2858,573,5853184,46.71657796502113,26.5320987701416,-0.0072716474533081055,0.242578125,3.76004421338439,0.0003,28570,0.2,0.036902666091918945,0.003961798002274008,0.028636742,706.2566055499999,9989.0
10208,2859,573,5855232,54.579204726219174,24.882400512695312,0.007021188735961914,0.289404296875,3.7650464475154877,0.0003,28580,0.2,0.0367596261203289,0.004657946096267551,0.033854574,703.23630555,9989.0
10211,2860,573,5857280,41.27976735830307,24.781404495239258,0.016045987606048584,0.24404296875,3.7750766567885874,0.0003,28590,0.2,0.036587875336408615,0.005279157240875065,0.030675612,703.23630555,9989.0
10215,2861,573,5859328,43.07272954583168,19.927331924438477,0.007106423377990723,0.260107421875,3.7548688858747483,0.0003,28600,0.2,0.03742678463459015,0.006064386304933578,0.0390509,703.23630555,9989.0
10218,2862,573,5861376,56.540224492549896,27.528337478637695,0.013449788093566895,0.246337890625,3.7319301813840866,0.0003,28610,0.2,0.03761318325996399,0.007335727842291817,0.02824519,703.23630555,9989.0
10222,2863,573,5863424,57.51659017801285,32.433990478515625,0.01731008291244507,0.2333984375,3.7287464804947374,0.0003,28620,0.2,0.037470512092113495,0.006169942360429559,0.026399132,703.23630555,9989.0
10226,2864,573,5865472,42.31329387426376,17.320932388305664,0.024189770221710205,0.278369140625,3.7392567194998265,0.0003,28630,0.2,0.03723212704062462,0.005344688358309213,0.033466946,702.5111333199999,9989.0
10230,2865,573,5867520,51.33041484355927,32.44024658203125,0.0062215328216552734,0.274267578125,3.755129813402891,0.0003,28640,0.2,0.036910682916641235,0.007098653382854536,0.024780635,702.5111333199999,9989.0
10234,2866,573,5869568,44.05631535053253,25.423152923583984,0.010424673557281494,0.25537109375,3.7524958096444605,0.0003,28650,0.2,0.03732289373874664,0.007135564686905127,0.018312117,702.5111333199999,9989.0
10237,2867,573,5871616,57.305735158920285,27.590871810913086,0.011033296585083008,0.244873046875,3.7391116954386234,0.0003,28660,0.2,0.037377484142780304,0.00758033458259888,0.026797118,702.5111333199999,9989.0
10241,2868,573,5873664,59.048774254322055,35.65337371826172,0.015034139156341553,0.228271484375,3.7468229815363885,0.0003,28670,0.2,0.03705223649740219,0.004883380046521779,0.030468298,701.03094443,9989.0
10245,2869,573,5875712,46.0576107442379,20.145416259765625,0.017755091190338135,0.273828125,3.753677432239056,0.0003,28680,0.2,0.03711205720901489,0.004414243303472176,0.040096283,701.03094443,9989.0
10249,2870,573,5877760,48.83531526327133,21.570980072021484,0.0037384033203125,0.2822265625,3.7402775727212427,0.0003,28690,0.2,0.037571050226688385,0.006507220957428217,0.03165807,701.03094443,9989.0
10253,2871,573,5879808,57.10442615747452,28.034923553466797,0.017731845378875732,0.241650390625,3.733146099001169,0.0003,28700,0.2,0.03739718347787857,0.007140612663351931,0.027759952,701.03094443,9989.0
10257,2872,573,5881856,56.59543818235397,20.82703971862793,-0.010785460472106934,0.253173828125,3.7311411775648593,0.0003,28710,0.2,0.03750365227460861,0.0025691819610074162,0.024241753,701.03094443,9989.0
10261,2873,573,5883904,46.85210167765617,23.88778305053711,-0.0032472610473632812,0.2533203125,3.7301803082227707,0.0003,28720,0.2,0.037514880299568176,0.008629184564051684,0.014796635,698.97050554,9989.0
10264,2874,573,5885952,46.54295216798782,22.96921730041504,0.02554166316986084,0.269921875,3.713494219630957,0.0003,28730,0.2,0.03805973380804062,0.008394406204752158,0.036496103,698.97050554,9989.0
10268,2875,573,5888000,48.961407482624054,21.390270233154297,0.00784003734588623,0.27412109375,3.6941417023539542,0.0003,28740,0.2,0.03827986121177673,0.010000080044846982,0.035903115,698.97050554,9989.0
10272,2876,573,5890048,54.609606611728665,33.39967346191406,0.00894784927368164,0.2171875,3.6924381904304027,0.0003,28750,0.2,0.03818677365779877,0.004709797271061689,0.029891733,698.97050554,9989.0
10275,2877,573,5892096,46.34370507001877,27.059677124023438,-0.00790548324584961,0.26806640625,3.702123138308525,0.0003,28760,0.2,0.03795361891388893,0.005543010693509131,0.028535634,698.97050554,9989.0
10278,2878,573,5894144,46.06288403272629,19.49738883972168,0.008042395114898682,0.258544921875,3.7059230752289296,0.0003,28770,0.2,0.03797424957156181,0.0005962520343018695,0.03592743,699.79662221,9989.0
10282,2879,573,5896192,52.28450660705566,30.884525299072266,0.024134576320648193,0.258154296875,3.7063623636960985,0.0003,28780,0.2,0.03790726512670517,0.006000502820825204,0.025693053,699.79662221,9989.0
10286,2880,573,5898240,53.235026156902315,26.35108757019043,0.013782799243927002,0.237451171875,3.7097394436597826,0.0003,28790,0.2,0.03791292756795883,0.0077469485404435545,0.021270122,699.79662221,9989.0
10290,2881,573,5900288,45.175600135326384,25.182470321655273,0.009594380855560303,0.285302734375,3.7208898551762104,0.0003,28800,0.2,0.03750995546579361,0.01144509931182256,0.042675506,699.79662221,9989.0
10294,2882,573,5902336,49.98748270273209,26.919204711914062,-0.000457763671875,0.256396484375,3.7314485378563402,0.0003,28810,0.2,0.037418387830257416,0.0032747702018241396,0.024239577,699.79662221,9989.0
10298,2883,573,5904384,51.11831194162369,26.853647232055664,0.04042869806289673,0.243505859375,3.741940827667713,0.0003,28820,0.2,0.03712744638323784,0.00856157084199367,0.027912818,696.7446499900001,9989.0
10302,2884,573,5906432,42.86162316203117,20.41929817199707,0.01178431510925293,0.2525390625,3.744479255378246,0.0003,28830,0.2,0.037322208285331726,0.005242227290000301,0.0314946,696.7446499900001,9989.0
10306,2885,573,5908480,43.762094312906264,18.010087966918945,0.014492928981781006,0.252685546875,3.747357901185751,0.0003,28840,0.2,0.03696180135011673,0.0066656834736932066,0.028052405,696.7446499900001,9989.0
10310,2886,573,5910528,49.29417625665665,23.92460823059082,0.0072563886642456055,0.206884765625,3.749986317753792,0.0003,28850,0.2,0.03735383599996567,0.00408942833164474,0.022804735,696.7446499900001,9989.0
10313,2887,573,5912576,52.56200612783432,25.47226333618164,-0.007817387580871582,0.269775390625,3.7332796074450014,0.0003,28860,0.2,0.037574876099824905,0.0045409104495774955,0.03766262,696.7446499900001,9989.0
10317,2888,573,5914624,50.06475871801376,26.3745059967041,0.02780008316040039,0.272607421875,3.7206952974200247,0.0003,28870,0.2,0.03776245936751366,0.0061686232649663,0.034445673,694.9227055399999,9989.0
10320,2889,573,5916672,45.124079537391665,21.498252868652344,0.002771615982055664,0.243798828125,3.720621158927679,0.0003,28880,0.2,0.037572428584098816,0.006398403439379763,0.022398308,694.9227055399999,9989.0
10324,2890,573,5918720,48.18681343793869,25.923099517822266,-0.010641813278198242,0.257421875,3.727523348480463,0.0003,28890,0.2,0.037545837461948395,0.007921216009708586,0.025616085,694.9227055399999,9989.0
10328,2891,573,5920768,58.54718687534332,30.998937606811523,0.01407092809677124,0.23994140625,3.7239660024642944,0.0003,28900,0.2,0.03763778880238533,0.006393895947257988,0.024896447,694.9227055399999,9989.0
10332,2892,573,5922816,46.18476312756538,19.695995330810547,-0.03431999683380127,0.26591796875,3.736074738204479,0.0003,28910,0.2,0.037231143563985825,0.006351152897696011,0.036253735,694.9227055399999,9989.0
10336,2893,573,5924864,47.16341155767441,23.907075881958008,0.04346126317977905,0.29580078125,3.738571672141552,0.0003,28920,0.2,0.03742540627717972,0.009557430190034211,0.031153899,693.1895944299999,9989.0
10340,2894,573,5926912,45.543315780162814,21.65690803527832,0.014152765274047852,0.261279296875,3.7363025791943074,0.0003,28930,0.2,0.03734399378299713,0.007107964959868695,0.03828044,693.1895944299999,9989.0
10344,2895,573,5928960,43.38350041508674,25.264251708984375,0.01944345235824585,0.242626953125,3.736662682145834,0.0003,28940,0.2,0.03744041919708252,0.005786775278102141,0.03399797,693.1895944299999,9989.0
10348,2896,573,5931008,51.94885548353195,29.467615127563477,0.0030310750007629395,0.23193359375,3.7464828692376613,0.0003,28950,0.2,0.036943644285202026,0.005792484231642447,0.023555133,693.1895944299999,9989.0
10352,2897,573,5933056,44.72612493634224,25.786725997924805,-0.018851637840270996,0.261328125,3.7608315140008926,0.0003,28960,0.2,0.03688669949769974,0.00920983055693796,0.026773011,693.1895944299999,9989.0
10355,2898,573,5935104,50.780709290504454,35.18730545043945,0.024501562118530273,0.26240234375,3.7626114062964917,0.0003,28970,0.2,0.03687743842601776,0.005472771984932479,0.03763386,692.79428888,9989.0
10359,2899,573,5937152,49.8928566634655,33.16427993774414,0.018999814987182617,0.273681640625,3.7551412388682364,0.0003,28980,0.2,0.03710033744573593,0.0026158123422646896,0.025319705,692.79428888,9989.0
10363,2900,573,5939200,49.41510899066925,25.11087989807129,0.0030014514923095703,0.262841796875,3.761101610213518,0.0003,28990,0.2,0.03676719218492508,0.006937650831241626,0.039031856,692.79428888,9989.0
10367,2901,573,5941248,61.512633490562436,21.85553550720215,0.021757066249847412,0.276416015625,3.7683453485369682,0.0003,29000,0.2,0.03682943060994148,0.0072441651645931415,0.02771443,692.79428888,9989.0
10371,2902,573,5943296,45.598129105567935,20.705703735351562,-0.0041168928146362305,0.268994140625,3.762602661550045,0.0003,29010,0.2,0.03692717105150223,0.010557569230149966,0.031002112,692.79428888,9989.0
10375,2903,573,5945344,45.416298389434814,23.508840560913086,0.028738021850585938,0.3111328125,3.755821107327938,0.0003,29020,0.2,0.03703855723142624,0.013350375432492002,0.022113297,691.18634444,9989.0
10378,2904,573,5947392,45.910090094804765,24.879066467285156,0.018020212650299072,0.25439453125,3.7503443747758864,0.0003,29030,0.2,0.037167876958847046,0.004406060805195011,0.03388536,691.18634444,9989.0
10382,2905,573,5949440,45.571791988611224,18.854707717895508,0.012366950511932373,0.22939453125,3.749240105599165,0.0003,29040,0.2,0.037009142339229584,0.005186101069557481,0.020335073,691.18634444,9989.0
10385,2906,573,5951488,53.87109466791153,29.028873443603516,0.008268415927886963,0.23359375,3.7589307174086573,0.0003,29050,0.2,0.03691807761788368,0.0038227201090194284,0.024056962,691.18634444,9989.0
10389,2907,573,5953536,49.449096381664276,26.034889221191406,0.007203936576843262,0.235205078125,3.7526838175952433,0.0003,29060,0.2,0.03708609938621521,0.006714715891575906,0.040378787,689.1062277700001,9989.0
10392,2908,573,5955584,46.94796415567398,19.422208786010742,0.014454841613769531,0.2837890625,3.7575486071407793,0.0003,29070,0.2,0.03684302419424057,0.0044509488347102884,0.033490147,689.1062277700001,9989.0
10396,2909,573,5957632,40.44820520281792,18.01407814025879,0.015507221221923828,0.284033203125,3.7628461472690105,0.0003,29080,0.2,0.0369197353720665,0.010923996401834302,0.030194039,689.1062277700001,9989.0
10399,2910,573,5959680,53.78929990530014,28.72256851196289,0.01422971487045288,0.249755859375,3.7687360391020777,0.0003,29090,0.2,0.036599256098270416,0.003911421367956791,0.029689724,689.1062277700001,9989.0
10402,2911,573,5961728,52.03629361987114,25.693294525146484,-0.002857804298400879,0.247802734375,3.780723539739847,0.0003,29100,0.2,0.036519672721624374,0.009667812766565476,0.023873718,689.1062277700001,9989.0
10406,2912,573,5963776,42.85467339754105,20.725820541381836,0.008538365364074707,0.25361328125,3.792327252030373,0.0003,29110,0.2,0.036143504083156586,0.00889113491284661,0.029272532,687.8559444299999,9989.0
10409,2913,573,5965824,48.91969887018204,30.35028076171875,0.023564040660858154,0.293408203125,3.7997534304857252,0.0003,29120,0.2,0.036227837204933167,0.009777634826605208,0.029439311,687.8559444299999,9989.0
10413,2914,573,5967872,46.36771204471588,24.785123825073242,0.022938072681427002,0.24482421875,3.7961099460721015,0.0003,29130,0.2,0.0362977534532547,0.005737862568639685,0.031352956,687.8559444299999,9989.0
10416,2915,573,5969920,52.08002133965492,22.556217193603516,0.003954887390136719,0.234130859375,3.7921213157474996,0.0003,29140,0.2,0.036329273134469986,0.009852785899420268,0.034908865,687.8559444299999,9989.0
10420,2916,573,5971968,47.18954598903656,24.869020462036133,0.00896233320236206,0.273046875,3.784669815003872,0.0003,29150,0.2,0.036608584225177765,0.005483352788724005,0.035863522,687.8559444299999,9989.0
10423,2917,573,5974016,41.81996036171913,21.102964401245117,0.013019084930419922,0.270263671875,3.778694339096546,0.0003,29160,0.2,0.036620501428842545,0.008445299771847204,0.026604716,685.59387776,9989.0
10426,2918,573,5976064,46.9996943295002,23.432540893554688,0.03638702630996704,0.24541015625,3.797569917142391,0.0003,29170,0.2,0.035943932831287384,0.006015443487558514,0.022108823,685.59387776,9989.0
10430,2919,573,5978112,45.545103937387466,18.108137130737305,0.02372145652770996,0.26787109375,3.815340793132782,0.0003,29180,0.2,0.03589066118001938,0.003896729473490268,0.04089915,685.59387776,9989.0
10433,2920,573,5980160,51.82652804851532,25.233295440673828,0.0025967955589294434,0.258642578125,3.81414280757308,0.0003,29190,0.2,0.035982608795166016,0.00805615854478674,0.025120296,685.59387776,9989.0
10437,2921,573,5982208,51.847689712047575,24.475303649902344,-0.0003960132598876953,0.275732421875,3.7968374870717527,0.0003,29200,0.2,0.03638172149658203,0.008723329225904308,0.031622287,685.59387776,9989.0
10440,2922,573,5984256,42.49462577104568,23.698917388916016,0.03987550735473633,0.3,3.7821856155991553,0.0003,29210,0.2,0.03666335344314575,0.008172995365748647,0.025227286,684.4550055400001,9989.0
10444,2923,573,5986304,40.45377303361893,20.517179489135742,0.040343523025512695,0.254150390625,3.7621467977762224,0.0003,29220,0.2,0.03706993907690048,0.005621850956231356,0.030675009,684.4550055400001,9989.0
10447,2924,573,5988352,47.12270200252533,23.890317916870117,0.016543090343475342,0.251318359375,3.751519621163607,0.0003,29230,0.2,0.03712428733706474,0.00296485932340147,0.026545018,684.4550055400001,9989.0
10451,2925,573,5990400,53.73399431705475,27.569692611694336,0.014141261577606201,0.233154296875,3.746262638270855,0.0003,29240,0.2,0.03724979609251022,0.005232385302952025,0.012510883,684.4550055400001,9989.0
10454,2926,573,5992448,48.36262855529785,22.028942108154297,-0.02115499973297119,0.249951171875,3.7419429615139963,0.0003,29250,0.2,0.03724532574415207,0.004353141464525834,0.026359579,684.4550055400001,9989.0
10457,2927,573,5994496,39.186067289114,20.271793365478516,0.031005918979644775,0.279443359375,3.75397334843874,0.0003,29260,0.2,0.03684673830866814,0.0036074073490453885,0.039825864,683.5323666500001,9989.0
10461,2928,573,5996544,44.459227573871615,24.264263153076172,0.020841479301452637,0.27412109375,3.7602052718400953,0.0003,29270,0.2,0.03701971471309662,0.008695362610160373,0.018460035,683.5323666500001,9989.0
10464,2929,573,5998592,43.64178837537766,22.9636173248291,0.017642319202423096,0.258447265625,3.773292399942875,0.0003,29280,0.2,0.03645463287830353,0.005957781185861677,0.038180646,683.5323666500001,9989.0
10468,2930,573,6000640,59.77926132678986,29.74498176574707,0.006319642066955566,0.2330078125,3.7832175381481647,0.0003,29290,0.2,0.03654629737138748,0.007712253442150541,0.025371164,683.5323666500001,9989.0
10471,2931,573,6002688,45.163425874710086,19.37295913696289,-0.027670860290527344,0.27275390625,3.7810426063835623,0.0003,29300,0.2,0.0364946573972702,0.00929807530483231,0.027412057,683.5323666500001,9989.0
10475,2932,573,6004736,47.455287700891496,30.866682052612305,0.034237802028656006,0.28203125,3.7930884309113027,0.0003,29310,0.2,0.03614344447851181,0.007504850637633354,0.026922777,682.35156665,9989.0
10479,2933,573,6006784,43.426441562175754,22.090856552124023,0.022822797298431396,0.268359375,3.8022970356047154,0.0003,29320,0.2,0.03609732165932655,0.005014881084207445,0.024689302,682.35156665,9989.0
10483,2934,573,6008832,48.439345967769626,24.542470932006836,0.022550344467163086,0.271484375,3.8015254594385626,0.0003,29330,0.2,0.036205753684043884,0.004794606554787606,0.030916072,682.35156665,9989.0
10487,2935,573,6010880,55.844227981567386,27.24262046813965,0.017666995525360107,0.245458984375,3.8046352438628674,0.0003,29340,0.2,0.03605188429355621,0.005642360198544338,0.03161905,682.35156665,9989.0
10490,2936,573,6012928,45.74548800587654,19.799137115478516,-0.0105210542678833,0.252783203125,3.8035028882324697,0.0003,29350,0.2,0.036152005195617676,0.005222860378853511,0.025686808,682.35156665,9989.0
10494,2937,573,6014976,44.11220967769623,24.4202938079834,0.04413086175918579,0.271044921875,3.8084464371204376,0.0003,29360,0.2,0.035951271653175354,0.00418199850973906,0.03568787,679.7674722,9989.0
10497,2938,573,6017024,51.6677167057991,22.94382667541504,0.01582050323486328,0.2607421875,3.8116471990942955,0.0003,29370,0.2,0.03600369393825531,0.005176260230655316,0.021308623,679.7674722,9989.0
10501,2939,573,6019072,47.15663141012192,27.01389503479004,0.01057887077331543,0.23359375,3.805734238773584,0.0003,29380,0.2,0.03617064654827118,0.007324745945516043,0.035070345,679.7674722,9989.0
10505,2940,573,6021120,54.76744576692581,29.61833381652832,0.010288238525390625,0.25419921875,3.807602114230394,0.0003,29390,0.2,0.035969220101833344,0.005026245134649799,0.0289783,679.7674722,9989.0
