time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/n_updates,train/value_loss,train/explained_variance,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/std,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
3354624,653,5137,1638,16370,46.47238811254501,0.03471982479095459,0.038152978,0.307666015625,0.2,4.175878442823887,0.0167565850642859,0.0003,0.031197942793369293,20.4198055267334,9989.0,629.84066689
3356672,653,5139,1639,16380,24.09581853747368,-0.08364641666412354,0.087493375,0.27958984375,0.2,4.179036149382592,0.0070549432784901,0.0003,0.031126389279961586,9.919228553771973,9989.0,701.2852988899998
3358720,653,5143,1640,16390,15.521986058354377,-0.022212982177734375,0.087273575,0.296044921875,0.2,4.17627743780613,0.006429653210216202,0.0003,0.031302906572818756,5.8439154624938965,9989.0,701.2852988899998
3360768,653,5146,1641,16400,16.155702957510947,0.009960472583770752,0.0320582,0.28994140625,0.2,4.175228209793568,0.00859375951695256,0.0003,0.031179694458842278,7.492465972900391,9989.0,701.2852988899998
3362816,653,5149,1642,16410,11.714982602000237,-0.03614401817321777,0.054553427,0.2345703125,0.2,4.195885418355465,0.009305233156192116,0.0003,0.030482228845357895,5.285068988800049,9989.0,701.2852988899998
3364864,653,5151,1643,16420,31.29982751607895,0.028010129928588867,0.025380958,0.24296875,0.2,4.221517819166183,0.008718467815197074,0.0003,0.03044556826353073,12.902276039123535,9989.0,701.2852988899998
3366912,653,5154,1644,16430,8.787915714085102,-0.01924276351928711,0.045066796,0.34169921875,0.2,4.219908687472343,0.012899234352516942,0.0003,0.030479103326797485,5.684260368347168,9989.0,754.58642256
3368960,653,5157,1645,16440,10.995314534008504,0.03038996458053589,0.05002265,0.335009765625,0.2,4.214698119461536,0.01337966267747106,0.0003,0.030567865818738937,4.474465847015381,9989.0,754.58642256
3371008,653,5160,1646,16450,23.353115254640578,-0.027150273323059082,0.03861442,0.313232421875,0.2,4.210201506316662,0.016040276605053805,0.0003,0.030598247423768044,9.679615020751953,9989.0,754.58642256
3373056,653,5164,1647,16460,19.929008960723877,-0.011161446571350098,0.026035894,0.2353515625,0.2,4.2110335871577265,0.013404736944357865,0.0003,0.0306781567633152,10.064376831054688,9989.0,754.58642256
3375104,653,5167,1648,16470,42.68525185585022,0.03366279602050781,0.03867071,0.30205078125,0.2,4.216141794621945,0.014847904970520177,0.0003,0.03041445091366768,17.93932342529297,9989.0,754.58642256
3377152,653,5171,1649,16480,11.735142578184604,-0.0016734600067138672,0.054344125,0.326953125,0.2,4.226709719002247,0.009694081309135072,0.0003,0.03045438975095749,5.073011875152588,9989.0,747.8247013099999
3379200,653,5174,1650,16490,43.341080117225644,-0.012311577796936035,0.033149224,0.2962890625,0.2,4.227110493183136,0.01325212235969957,0.0003,0.030306506901979446,20.88407325744629,9989.0,747.8247013099999
3381248,652,5178,1651,16500,11.93699796050787,-0.03514373302459717,0.036163844,0.25859375,0.2,4.234081590175629,0.011807018524268641,0.0003,0.030352652072906494,4.098655700683594,9989.0,747.8247013099999
3383296,652,5181,1652,16510,10.86707309782505,-0.007659196853637695,0.023196667,0.23408203125,0.2,4.247162584960461,0.009871325927088037,0.0003,0.030033372342586517,3.910282850265503,9989.0,747.8247013099999
3385344,652,5184,1653,16520,17.06468699276447,0.03167229890823364,0.03183159,0.27822265625,0.2,4.2606327280402185,0.012727583262312691,0.0003,0.02995528094470501,8.76730728149414,9989.0,747.8247013099999
3387392,652,5187,1654,16530,15.39160951077938,0.12159585952758789,0.035401676,0.292138671875,0.2,4.266665525734425,0.011584560628398322,0.0003,0.029763001948595047,7.894546031951904,9989.0,769.9521696999999
3389440,652,5190,1655,16540,19.10817646384239,-0.07757222652435303,0.06726255,0.26083984375,0.2,4.264548780024052,0.0038818787623313257,0.0003,0.029849713668227196,8.535086631774902,9989.0,769.9521696999999
3391488,653,5193,1656,16550,10.942129544913769,-0.0074176788330078125,0.03675576,0.301416015625,0.2,4.254607243835926,0.010834104685636703,0.0003,0.029971294105052948,3.948918342590332,9989.0,769.9521696999999
3393536,652,5196,1657,16560,28.752727484703065,0.002669036388397217,0.025905093,0.26103515625,0.2,4.260467708110809,0.015485238609835505,0.0003,0.029782619327306747,12.379499435424805,9989.0,769.9521696999999
3395584,652,5200,1658,16570,43.59672366380691,0.057892560958862305,0.029923715,0.253857421875,0.2,4.265836057066918,0.014869278197875247,0.0003,0.029873620718717575,16.603282928466797,9989.0,769.9521696999999
3397632,652,5203,1659,16580,18.622807708382606,0.08857768774032593,0.032576226,0.29775390625,0.2,4.273252528905869,0.011576059358776546,0.0003,0.02950422652065754,8.926201820373535,9989.0,810.20112556
3399680,652,5206,1660,16590,33.96667866706848,-0.044769883155822754,0.0523106,0.280419921875,0.2,4.28060499727726,0.00740836140466854,0.0003,0.029503867030143738,13.438485145568848,9989.0,810.20112556
3401728,653,5209,1661,16600,7.594905159249902,-0.21985387802124023,0.06936381,0.2935546875,0.2,4.284523406624794,0.01548044670780655,0.0003,0.02955486625432968,0.8150943517684937,9989.0,810.20112556
3403776,653,5212,1662,16610,19.502187946438788,0.028990626335144043,0.0341148,0.2892578125,0.2,4.3035686448216435,0.006292452213529032,0.0003,0.028903527185320854,10.18836498260498,9989.0,810.20112556
3405824,653,5215,1663,16620,11.01356812119484,0.04792827367782593,0.047244824,0.2787109375,0.2,4.335429278016091,0.014844965605880134,0.0003,0.02864854410290718,5.3743896484375,9989.0,810.20112556
3407872,653,5217,1664,16630,14.459955090284348,0.10328006744384766,0.060528263,0.369775390625,0.2,4.335972505807876,0.015104331407928839,0.0003,0.028712762519717216,6.776051998138428,9989.0,819.2406809200002
3409920,653,5220,1665,16640,12.334369154274464,-0.0604475736618042,0.046861276,0.311279296875,0.2,4.349495960772037,0.00646209526603343,0.0003,0.028279008343815804,8.366592407226562,9989.0,819.2406809200002
3411968,653,5224,1666,16650,2.8363904185593127,-0.04968762397766113,0.04688692,0.303759765625,0.2,4.37107001543045,0.01115550008835271,0.0003,0.028187856078147888,1.1558310985565186,9989.0,819.2406809200002
3414016,653,5226,1667,16660,61.48497397899628,0.02129751443862915,0.025194151,0.2578125,0.2,4.370955017209053,0.011271373790805228,0.0003,0.028281815350055695,28.53958511352539,9989.0,819.2406809200002
3416064,653,5229,1668,16670,27.940707904100417,0.03538638353347778,0.038922966,0.272265625,0.2,4.379142418503761,0.006703604447830002,0.0003,0.027902308851480484,13.771114349365234,9989.0,819.2406809200002
3418112,653,5232,1669,16680,58.46009676456451,-0.017223477363586426,0.051403195,0.33408203125,0.2,4.3887899070978165,0.014347483600431588,0.0003,0.02804693952202797,34.53178024291992,9989.0,900.3052741800001
3420160,653,5235,1670,16690,53.6199401691556,-0.0017545223236083984,0.036502592,0.32509765625,0.2,4.3837624594569204,0.010953857134154532,0.0003,0.027964506298303604,38.20185470581055,9989.0,900.3052741800001
3422208,653,5238,1671,16700,9.388401232287288,-0.18905889987945557,0.080540046,0.31015625,0.2,4.393468409776688,0.012236163249326637,0.0003,0.02786359190940857,0.7761553525924683,9989.0,900.3052741800001
3424256,653,5241,1672,16710,48.397002565860745,0.03895211219787598,0.027199017,0.288134765625,0.2,4.384859511256218,0.0146280065891915,0.0003,0.02812742069363594,21.535503387451172,9989.0,900.3052741800001
3426304,653,5243,1673,16720,24.52398872971535,-0.04725492000579834,0.043473184,0.319140625,0.2,4.37732048034668,0.013596603251062333,0.0003,0.028035616502165794,5.579248905181885,9989.0,995.8301548200002
3428352,653,5246,1674,16730,131.6404422402382,0.0012367963790893555,0.06221909,0.32626953125,0.2,4.373590685427189,0.012288834412174765,0.0003,0.028217080980539322,53.501102447509766,9989.0,995.8301548200002
3430400,653,5249,1675,16740,17.59466975927353,-0.18314313888549805,0.10203051,0.310302734375,0.2,4.359882955253124,0.015315548435319215,0.0003,0.028376759961247444,1.7655220031738281,9989.0,995.8301548200002
3432448,653,5252,1676,16750,21.735561880469323,-0.018805503845214844,0.042234562,0.283251953125,0.2,4.3520714223384855,0.005050146310532,0.0003,0.028356997296214104,8.926735877990723,9989.0,995.8301548200002
3434496,653,5255,1677,16760,102.9424293756485,0.012348771095275879,0.03357561,0.27392578125,0.2,4.3581951901316645,0.01779308463592315,0.0003,0.028350159525871277,39.59967803955078,9989.0,995.8301548200002
3436544,653,5258,1678,16770,46.11294296085835,-0.010841131210327148,0.071621716,0.311669921875,0.2,4.370798127353192,0.012390535614395048,0.0003,0.027978643774986267,9.341745376586914,9989.0,1126.1346950800003
3438592,653,5261,1679,16780,317.3789708137512,-0.005780220031738281,0.03870751,0.2060546875,0.2,4.383653105795384,0.001627635912882397,0.0003,0.028015483170747757,159.0209197998047,9989.0,1126.1346950800003
3440640,653,5263,1680,16790,131.43296986594797,-0.0024052858352661133,0.062227786,0.20263671875,0.2,4.385395786166191,-0.0005626932193990797,0.0003,0.027940616011619568,1.9145023822784424,9989.0,1126.1346950800003
3442688,653,5266,1681,16800,65.80351722240448,-0.004663944244384766,0.031703055,0.24462890625,0.2,4.396304401755333,0.009306193466181866,0.0003,0.02774100750684738,4.678722858428955,9989.0,1126.1346950800003
3444736,653,5269,1682,16810,37.26299015879631,0.002560853958129883,0.038647138,0.35654296875,0.2,4.39746153652668,0.027183181475265883,0.0003,0.02801584079861641,18.883935928344727,9989.0,1126.1346950800003
3446784,653,5272,1683,16820,23.517314139008523,0.03134864568710327,0.035704,0.32001953125,0.2,4.382326301932335,0.017005402021459302,0.0003,0.02805407904088497,10.182376861572266,9989.0,1173.75136444
3448832,653,5275,1684,16830,123.31570558547973,-0.016904354095458984,0.042343166,0.323681640625,0.2,4.386655612289905,0.010964778572088107,0.0003,0.02785731479525566,45.86012268066406,9989.0,1173.75136444
3450880,653,5278,1685,16840,20.674996393918992,-0.07701969146728516,0.05400078,0.34287109375,0.2,4.395137093961239,0.01948952722377726,0.0003,0.028004927560687065,1.822788953781128,9989.0,1173.75136444
3452928,653,5280,1686,16850,26.86228336393833,5.519390106201172e-05,0.028519548,0.24609375,0.2,4.408831059932709,0.0141371085512219,0.0003,0.027533937245607376,11.65992259979248,9989.0,1173.75136444
3454976,653,5283,1687,16860,4.889039523154497,-0.04648590087890625,0.047713205,0.333642578125,0.2,4.410933555662632,0.012454509024246363,0.0003,0.027872692793607712,2.4753670692443848,9989.0,1173.75136444
3457024,653,5286,1688,16870,14.885985848307609,0.06847357749938965,0.050516844,0.275830078125,0.2,4.404080902040005,0.00996607714041602,0.0003,0.027737295255064964,7.598970413208008,9989.0,1222.3900555600003
3459072,653,5289,1689,16880,27.583541995286943,-0.03686845302581787,0.06361389,0.285400390625,0.2,4.407982955873012,0.008087616717966739,0.0003,0.02779168076813221,11.093615531921387,9989.0,1222.3900555600003
3461120,654,5292,1690,16890,4.99413061439991,-0.06680500507354736,0.03194934,0.280810546875,0.2,4.403048141300678,0.01166549551708158,0.0003,0.027931876480579376,1.5587676763534546,9989.0,1222.3900555600003
3463168,654,5295,1691,16900,23.358682757616045,-0.001610875129699707,0.0221597,0.248388671875,0.2,4.42224992364645,0.013110436373972334,0.0003,0.027305740863084793,12.718314170837402,9989.0,1222.3900555600003
3465216,654,5297,1692,16910,13.863970068097114,-0.00013375282287597656,0.040006515,0.30751953125,0.2,4.442930330336094,0.018099426705157386,0.0003,0.027280723676085472,7.4751691818237305,9989.0,1222.3900555600003
3467264,654,5300,1693,16920,12.616708478331566,0.07129907608032227,0.0600383,0.32451171875,0.2,4.438375608623028,0.014578066472313366,0.0003,0.02738422341644764,5.522073745727539,9989.0,1292.1632934600002
3469312,654,5303,1694,16930,20.409084808826446,-0.05032145977020264,0.05869717,0.28154296875,0.2,4.442675051093102,0.006967579730553552,0.0003,0.027097506448626518,17.023555755615234,9989.0,1292.1632934600002
3471360,654,5306,1695,16940,8.317111956328153,-0.06214749813079834,0.032554112,0.261474609375,0.2,4.460119187831879,0.009407518377702217,0.0003,0.02699016034603119,2.167149066925049,9989.0,1292.1632934600002
3473408,654,5309,1696,16950,17.123101621866226,-0.008000612258911133,0.018561374,0.191162109375,0.2,4.461779975891114,0.006956667552003637,0.0003,0.027075033634901047,8.643046379089355,9989.0,1292.1632934600002
3475456,654,5312,1697,16960,8.13406652957201,0.009782552719116211,0.06470148,0.28134765625,0.2,4.452526773512363,0.016257643632707187,0.0003,0.027260318398475647,4.135448455810547,9989.0,1292.1632934600002
3477504,654,5315,1698,16970,8.094611835479736,-0.19336605072021484,0.08735454,0.320654296875,0.2,4.4481448724865915,0.006865689383994322,0.0003,0.027284592390060425,3.51369309425354,9989.0,1286.9940639500003
3479552,654,5318,1699,16980,9.99959771335125,-0.018866539001464844,0.03193906,0.257666015625,0.2,4.462832126021385,0.012630620469280984,0.0003,0.02686319872736931,4.950808048248291,9989.0,1286.9940639500003
3481600,654,5321,1700,16990,3.2994494024664163,-0.013117551803588867,0.047898583,0.262646484375,0.2,4.471586807072162,0.011023076920537278,0.0003,0.0269731767475605,1.081200122833252,9989.0,1286.9940639500003
3483648,654,5323,1701,17000,19.733259135484694,0.016547560691833496,0.028925855,0.24609375,0.2,4.46704742461443,0.008258453135204036,0.0003,0.02698705904185772,9.492326736450195,9989.0,1286.9940639500003
3485696,654,5326,1702,17010,8.011787600815296,0.016660213470458984,0.03356789,0.27705078125,0.2,4.456650330126285,0.009762038590270094,0.0003,0.02700226381421089,4.093228340148926,9989.0,1286.9940639500003
3487744,654,5329,1703,17020,8.607329450547695,0.0021570920944213867,0.10182348,0.322216796875,0.2,4.4604248136281965,0.016031777719035745,0.0003,0.02701125293970108,3.830071449279785,9989.0,1282.38502805
3489792,654,5332,1704,17030,4.529216554015875,-0.10892820358276367,0.04513461,0.29990234375,0.2,4.45868848413229,0.010989630504627711,0.0003,0.026945428922772408,1.8612178564071655,9989.0,1282.38502805
3491840,654,5335,1705,17040,4.411943655088544,-0.0827634334564209,0.0644114,0.280322265625,0.2,4.4650076001882555,0.009772006633284036,0.0003,0.026824951171875,0.43595263361930847,9989.0,1282.38502805
3493888,654,5338,1706,17050,3.4217733792960643,-0.016908764839172363,0.034398094,0.32705078125,0.2,4.454887364804745,0.015245435439283028,0.0003,0.027011103928089142,1.2333240509033203,9989.0,1282.38502805
3495936,654,5340,1707,17060,3.233940853178501,-0.02734982967376709,0.051954083,0.3115234375,0.2,4.448514145612717,0.011034167830075603,0.0003,0.02705027535557747,1.0723954439163208,9989.0,1282.38502805
3497984,654,5344,1708,17070,2.430032930523157,-0.10814285278320312,0.06597531,0.28212890625,0.2,4.443640847504139,0.004689734058047179,0.0003,0.02727140299975872,0.6024755239486694,9989.0,1269.10653136
3500032,654,5347,1709,17080,5.961460381746292,-0.02313387393951416,0.04200357,0.295703125,0.2,4.436565178632736,0.012406380128231831,0.0003,0.02723529003560543,2.2728023529052734,9989.0,1269.10653136
3502080,654,5351,1710,17090,1.750917108450085,-0.027603626251220703,0.05393874,0.28466796875,0.2,4.445621138811111,0.0031602547445800156,0.0003,0.027037309482693672,0.34442591667175293,9989.0,1269.10653136
3504128,654,5354,1711,17100,26.39429152607918,0.018407881259918213,0.033186033,0.295361328125,0.2,4.449119238555431,0.011752665712265298,0.0003,0.027234574779868126,12.737649917602539,9989.0,1269.10653136
3506176,654,5357,1712,17110,6.886384337395429,-0.09266352653503418,0.07107523,0.337744140625,0.2,4.429746221005916,0.0107763889231137,0.0003,0.027529790997505188,2.810441493988037,9989.0,1302.59694701
3508224,654,5360,1713,17120,17.54789431989193,-0.05599546432495117,0.07144311,0.32431640625,0.2,4.421192371845246,0.007794634104357101,0.0003,0.027501489967107773,5.076590061187744,9989.0,1302.59694701
3510272,654,5363,1714,17130,2.492699785158038,-0.03296554088592529,0.07102571,0.3021484375,0.2,4.431890614330769,0.011239471595035865,0.0003,0.027251603081822395,1.1286035776138306,9989.0,1302.59694701
3512320,654,5366,1715,17140,4.882912607956678,-0.03342723846435547,0.050891228,0.295751953125,0.2,4.449520771205425,0.00668892716494156,0.0003,0.02695956453680992,1.9606655836105347,9989.0,1302.59694701
3514368,654,5368,1716,17150,3.1560742039233447,0.01463174819946289,0.068972096,0.33681640625,0.2,4.445288118720055,0.015516829340776894,0.0003,0.027263088151812553,1.0912230014801025,9989.0,1302.59694701
3516416,654,5371,1717,17160,3.1229490999132397,-0.015701770782470703,0.04723336,0.274755859375,0.2,4.432804009318351,0.01077302371559199,0.0003,0.027243871241807938,1.4346866607666016,9989.0,1314.5942711500002
3518464,654,5374,1718,17170,9.459014272689819,-0.10708081722259521,0.079745814,0.28642578125,0.2,4.43416274189949,0.006638517328246963,0.0003,0.027235761284828186,2.9764559268951416,9989.0,1314.5942711500002
3520512,654,5377,1719,17180,5.03054345920682,-0.036836981773376465,0.055605054,0.297119140625,0.2,4.429585179686546,0.010911048615525942,0.0003,0.027407176792621613,1.9532474279403687,9989.0,1314.5942711500002
3522560,654,5380,1720,17190,6.337397307902575,-0.019733190536499023,0.037021838,0.272509765625,0.2,4.436590074002742,0.009151894142269157,0.0003,0.027087531983852386,2.190126419067383,9989.0,1314.5942711500002
