time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,time/iterations,rollout/ep_rew_mean,train/value_loss,train/learning_rate,train/explained_variance,train/std,train/n_updates,train/clip_fraction,train/loss,train/approx_kl,train/policy_gradient_loss,train/entropy_loss,train/clip_range
1618,1663.0,1560576,964,127,0.09438984999999998,0.0011759038023910762,0.0003,-0.0003682374954223633,0.9054766893386841,1260,0.0609130859375,-0.0034077430609613657,0.0060924604,-0.0014523215926601552,-2.291352521131436,0.2
1631,1663.0,1572864,964,128,0.10720008,0.0009294453336072668,0.0003,-0.0023006200790405273,0.9142931699752808,1270,0.052978515625,-0.008633305318653584,0.004665254,-0.0013301070978438171,-2.297704665238659,0.2
1643,1663.0,1585152,964,129,0.10484753999999999,0.0011488273697674836,0.0003,-0.0029671192169189453,0.9171282649040222,1280,0.04556477864583333,0.0030191217083483934,0.0051314677,-0.001126051970156065,-2.2978455919772385,0.2
1656,1663.0,1597440,964,130,0.09149824000000001,0.0010182140218906474,0.0003,-0.00026345252990722656,0.9212470054626465,1290,0.04534505208333333,-0.013867752626538277,0.004894841,-0.0010705871066117349,-2.287803477048874,0.2
1669,1663.0,1609728,964,131,0.09373189999999999,0.001043216395858811,0.0003,0.007174491882324219,0.9191117286682129,1300,0.0454345703125,0.0038257408887147903,0.0046761264,-0.0006791313465024965,-2.282772437979778,0.2
1681,1663.0,1622016,964,132,0.09582326999999997,0.000982282646676443,0.0003,0.0014379620552062988,0.9212296009063721,1310,0.0427490234375,0.00586913526058197,0.0056277416,-0.0002576166504392556,-2.2827554645637673,0.2
1694,1663.0,1634304,964,133,0.10622701999999999,0.0008293512963367297,0.0003,-0.01080465316772461,0.9210067391395569,1320,0.04483235677083333,-0.003207294037565589,0.0041477676,-0.0007695863687937769,-2.278571533660094,0.2
1707,1663.0,1646592,964,134,0.10917667,0.0010589854700356228,0.0003,-0.00213778018951416,0.9177829623222351,1330,0.048177083333333336,-0.00826188363134861,0.0053034015,-0.0006440577119064983,-2.2608806329468885,0.2
1720,1663.0,1658880,964,135,0.10426412000000002,0.0009081079775417796,0.0003,-0.004464983940124512,0.9146594405174255,1340,0.0402587890625,0.0006584852817468345,0.003827702,-0.0001587474464031402,-2.2458712097257374,0.2
1732,1663.0,1671168,964,136,0.10357074,0.0008283374274166514,0.0003,0.00157088041305542,0.9101786613464355,1350,0.048201497395833334,0.001312475884333253,0.0047324933,-0.0008895553335605654,-2.2310930469383794,0.2
1745,1663.0,1683456,964,137,0.09605823,0.0010463728794093186,0.0003,0.0023033618927001953,0.9302597641944885,1360,0.05154622395833333,-0.0037134611047804356,0.0047907294,-0.0007823460529228517,-2.2495458642641704,0.2
1758,1663.0,1695744,964,138,0.08967599,0.0009418946825917373,0.0003,-0.00040018558502197266,0.9318768382072449,1370,0.046793619791666664,-0.0011468768352642655,0.0046447488,-0.0002574941432006502,-2.2557634986937045,0.2
1771,1663.0,1708032,964,139,0.09420370999999995,0.001033581733114867,0.0003,-0.00665128231048584,0.930496335029602,1380,0.04644368489583333,-0.0004958469653502107,0.0052824914,-0.00023114633343842192,-2.249844983095924,0.2
1783,1663.0,1720320,964,140,0.09531702999999997,0.0011148754489947047,0.0003,-0.00237429141998291,0.9293805360794067,1390,0.048600260416666666,-0.003676175605505705,0.0055261473,-0.0005115543564897962,-2.2342482042809326,0.2
1796,1663.0,1732608,964,141,0.09778947,0.000982380091545565,0.0003,0.0008137822151184082,0.9318838715553284,1400,0.051407877604166666,-0.018589792773127556,0.0038242692,-0.0002805453795493425,-2.2310737296938896,0.2
1809,1663.0,1744896,964,142,0.09100723999999998,0.000989486691954274,0.0003,-0.007162570953369141,0.9171897172927856,1410,0.06027018229166667,-0.01649971678853035,0.005944982,-0.0017401987051319642,-2.214762931565444,0.2
1822,1663.0,1757184,964,143,0.10469478999999998,0.0008797544367856366,0.0003,0.0008409023284912109,0.9129754304885864,1420,0.0515869140625,0.0019691477064043283,0.005492022,-0.0006699699644135156,-2.1977703229834638,0.2
1835,1663.0,1769472,964,144,0.11107263999999997,0.0008063530298841215,0.0003,-0.0011987686157226562,0.9183248281478882,1430,0.05594075520833333,0.006234784610569477,0.006003042,-0.000459521347268795,-2.2007030822336673,0.2
1847,1663.0,1781760,964,145,0.12053855999999998,0.0010750176280301578,0.0003,-0.0015454292297363281,0.9116606712341309,1440,0.05877278645833333,0.01565338484942913,0.0046907193,-0.0015469224740324232,-2.190824626137813,0.2
1860,1663.0,1794048,964,146,0.10947866999999999,0.0008449436377759411,0.0003,-0.004676699638366699,0.9129109382629395,1450,0.0676025390625,0.008747012354433537,0.0052690697,-0.0014648815495699333,-2.184683508922656,0.2
1873,1663.0,1806336,964,147,0.10180835,0.0008814683790357473,0.0003,-0.007784724235534668,0.9077283143997192,1460,0.057291666666666664,0.008020800538361073,0.0055234344,-0.0009877006833751997,-2.1665809612721203,0.2
1886,1663.0,1818624,964,148,0.12255621000000001,0.0009119432246886087,0.0003,-0.008563399314880371,0.905995786190033,1470,0.059163411458333336,-0.016279829666018486,0.005900704,-0.0016267606377368792,-2.161983682215214,0.2
1899,1663.0,1830912,963,149,0.11370548,0.0010554524005025694,0.0003,0.0011984705924987793,0.9086337089538574,1480,0.06045735677083333,0.02187282405793667,0.006535433,-0.001381513931361648,-2.156779660905401,0.2
1912,1663.0,1843200,963,150,0.11885828999999999,0.000919740064424938,0.0003,-0.00439763069152832,0.9025833606719971,1490,0.04759928385416667,-0.0010706589091569185,0.00476535,-0.0006363580452064828,-2.1622377282629412,0.2
1925,1663.0,1855488,963,151,0.12004049999999998,0.0009153390020401275,0.0003,-8.416175842285156e-05,0.8968789577484131,1500,0.049112955729166664,0.006498607806861401,0.0054019406,-0.0005926285448367707,-2.1453181775907675,0.2
1939,1663.0,1867776,963,152,0.12945559999999998,0.0011786275859170321,0.0003,0.006470739841461182,0.9080507755279541,1510,0.050048828125,-0.0022865929640829563,0.004548539,-0.0006872420512081589,-2.1519316121935845,0.2
1952,1663.0,1880064,962,153,0.13673296999999998,0.0009603130939922266,0.0003,-0.0054596662521362305,0.9085201025009155,1520,0.05377604166666667,0.013446569442749023,0.0050504114,-0.0003729351092867243,-2.153967060148716,0.2
1965,1663.0,1892352,962,154,0.14749636,0.0011093856144119248,0.0003,-0.0021578073501586914,0.9194318652153015,1530,0.0707763671875,0.005753671284765005,0.0051280377,-0.00156634555120642,-2.149565872550011,0.2
1978,1663.0,1904640,962,155,0.14884951000000002,0.0010045904970866105,0.0003,-0.003528118133544922,0.9380250573158264,1540,0.052978515625,-0.004371028859168291,0.005690535,-0.0009041743025591132,-2.185440871740381,0.2
1991,1663.0,1916928,962,156,0.14024365000000003,0.0010770095117398645,0.0003,-0.002852797508239746,0.9384883046150208,1550,0.05547688802083333,0.0015252430457621813,0.0055427602,-0.0008227970446265924,-2.186413765201966,0.2
2003,1663.0,1929216,962,157,0.13207227,0.000855869400205241,0.0003,-0.0029108524322509766,0.9332715272903442,1560,0.05400390625,0.021468395367264748,0.0054547377,-0.0005185969564384626,-2.1735052498678367,0.2
2016,1663.0,1941504,962,158,0.14252677,0.0009822936226707194,0.0003,-0.0008233785629272461,0.9130321741104126,1570,0.055826822916666664,0.01109982468187809,0.005310207,-0.000975745611746485,-2.1438569045315186,0.2
2029,1663.0,1953792,962,159,0.13442179,0.0010546799391856136,0.0003,-0.0032366514205932617,0.9171828031539917,1580,0.0543701171875,0.006706409156322479,0.0048388573,-2.7783338979740316e-05,-2.1295449956009787,0.2
2042,1663.0,1966080,962,160,0.13454895999999997,0.0008144755785754872,0.0003,0.0009386539459228516,0.9163978099822998,1590,0.05487467447916667,-0.019856924191117287,0.0060856193,-0.001413265461208842,-2.1293346427381037,0.2
2054,1663.0,1978368,962,161,0.14771678,0.0009991258940014328,0.0003,-0.002216935157775879,0.9150552749633789,1600,0.06617024739583334,-0.013113019987940788,0.0057096793,-0.001074288370970559,-2.1193732456614574,0.2
2067,1663.0,1990656,962,162,0.13411455,0.0009285078417330321,0.0003,-0.0036617517471313477,0.9154812097549438,1610,0.053385416666666664,0.008319370448589325,0.0061381483,-0.0005068375185752909,-2.114313758040468,0.2
2080,1663.0,2002944,962,163,0.13317184,0.0008974309082229108,0.0003,0.0029821395874023438,0.9033566117286682,1620,0.06311848958333334,0.0033561678137630224,0.0058588223,-0.0005344717916159425,-2.09363547253112,0.2
2093,1663.0,2015232,962,164,0.12581151000000002,0.0009012637989750752,0.0003,-0.0008200407028198242,0.9084512591362,1630,0.06273600260416666,0.008040321990847588,0.005853642,-0.0006052207749841425,-2.0909846714387337,0.2
2106,1663.0,2027520,962,165,0.10979823000000001,0.0008398004561816682,0.0003,-0.001148223876953125,0.9051310420036316,1640,0.0623046875,-0.0037772466894239187,0.0062542777,-0.001026548774098046,-2.0852962794403234,0.2
2118,1663.0,2039808,962,166,0.11008088,0.0007607386269076718,0.0003,-0.003064870834350586,0.9028418660163879,1650,0.06368001302083333,-0.0029010544531047344,0.0044272076,-0.0009808668461725272,-2.0888993630806607,0.2
2131,1663.0,2052096,962,167,0.11572913,0.001098326658014533,0.0003,0.0028870701789855957,0.9065729975700378,1660,0.06341959635416666,-0.0005443452391773462,0.006503232,-0.0013186678474691386,-2.095023646702369,0.2
2144,1663.0,2064384,962,168,0.12647883999999998,0.0008559723125320791,0.0003,0.003398597240447998,0.9087496995925903,1670,0.06614583333333333,0.004665434826165438,0.0052692383,-0.0007343917461791231,-2.1044013290355603,0.2
2157,1663.0,2076672,962,169,0.12785274,0.0009324025050924926,0.0003,-0.0013120174407958984,0.9050030708312988,1680,0.06283365885416667,0.0070728459395468235,0.0062179365,-0.0003496468464921539,-2.104020245124896,0.2
2169,1663.0,2088960,962,170,0.12790698,0.0008234935571181268,0.0003,-0.0038858652114868164,0.8958181738853455,1690,0.063330078125,0.015986336395144463,0.006394822,-0.00019097700933343731,-2.0749248916904133,0.2
2182,1663.0,2101248,962,171,0.13420701999999998,0.0009186446448741966,0.0003,-0.008748292922973633,0.886896014213562,1700,0.06617024739583334,-0.021501338109374046,0.0065760966,-4.8648326628608626e-05,-2.0570494320243595,0.2
2195,1663.0,2113536,962,172,0.13666101,0.0010536257243984437,0.0003,-0.005678892135620117,0.8913379907608032,1710,0.060498046875,0.010419550351798534,0.00472814,-7.963946506303424e-05,-2.052353713909785,0.2
2208,1663.0,2125824,962,173,0.11517540999999999,0.0008833755771471866,0.0003,-0.0014252662658691406,0.889167308807373,1720,0.071923828125,-0.006822599098086357,0.0064733345,-0.00010089302280296882,-2.0446147492776316,0.2
2221,1663.0,2138112,962,174,0.11489468999999998,0.001359546327512362,0.0003,-0.003197312355041504,0.875767707824707,1730,0.062239583333333334,-0.0026023834943771362,0.0053152437,-0.0003374248718804059,-2.0211069755256177,0.2
2233,1663.0,2150400,962,175,0.111418,0.0009080002634467139,0.0003,-2.0265579223632812e-06,0.8759948015213013,1740,0.07079264322916666,0.0047001587226986885,0.0062319958,-0.0003913457527232822,-2.0039475046098234,0.2
2246,1663.0,2162688,962,176,0.12055257,0.0011148616528771527,0.0003,0.002552032470703125,0.8772845268249512,1750,0.06499837239583334,0.032369378954172134,0.00622651,-0.00048810216006434836,-2.0037459593887132,0.2
2259,1663.0,2174976,962,177,0.10939417999999998,0.001006150665898531,0.0003,-4.112720489501953e-05,0.8838443756103516,1760,0.06512044270833334,0.0020509224850684404,0.0051640053,0.0002795783555484377,-2.000092224093775,0.2
2271,1663.0,2187264,962,178,0.11939912999999996,0.0009746746095970593,0.0003,-0.010774493217468262,0.878819465637207,1770,0.058211263020833334,-0.006533988751471043,0.005624451,-0.00034855270011272904,-1.9924596636245648,0.2
2284,1663.0,2199552,962,179,0.11471122999999998,0.0010477922511502888,0.0003,-0.004150867462158203,0.8697364926338196,1780,0.0679443359375,-0.004699301440268755,0.0064146505,-0.0009461299040898059,-1.9792218521858256,0.2
2297,1663.0,2211840,962,180,0.11891280999999998,0.0009661667495038273,0.0003,-0.003497481346130371,0.8790093660354614,1790,0.0574951171875,0.024043988436460495,0.004826594,-0.0004566803305351641,-1.9854389706005653,0.2
2309,1663.0,2224128,962,181,0.12533498999999998,0.0010826150234000429,0.0003,-0.0003647804260253906,0.8800880908966064,1800,0.06271158854166667,0.004288326017558575,0.0060034655,-1.0190021324281891e-05,-1.9854192516456048,0.2
2322,1663.0,2236416,962,182,0.11812522999999998,0.000779916954085517,0.0003,-0.0018732547760009766,0.8756734728813171,1810,0.07049967447916666,0.002615107223391533,0.0072418763,-0.002057997123968865,-1.982852339123686,0.2
2335,1663.0,2248704,962,183,0.11524358999999999,0.001227070654158524,0.0003,-0.005632281303405762,0.8937649130821228,1820,0.06500651041666666,-0.010405476205050945,0.0070299767,6.381755495870796e-05,-2.003566169242064,0.2
2347,1663.0,2260992,962,184,0.10366631999999998,0.0008305182083101196,0.0003,-0.003931283950805664,0.8964889049530029,1830,0.061783854166666666,-0.004752814304083586,0.006264016,-0.00036288206805087003,-2.0006159769992036,0.2
2360,1663.0,2273280,962,185,0.09474422999999998,0.0008848976444824075,0.0003,-0.00428009033203125,0.8923788666725159,1840,0.071630859375,-0.009228389710187912,0.0077280668,-0.00014445967074910488,-1.9840260590737064,0.2
2373,1663.0,2285568,962,186,0.09816789999999999,0.000975565318988932,0.0003,-0.004678130149841309,0.8860689401626587,1850,0.07357584635416667,-0.006867100019007921,0.0062864185,-0.00030341751626110635,-1.96889790383478,0.2
2386,1663.0,2297856,963,187,0.08791980999999999,0.0007893592464218575,0.0003,0.002157270908355713,0.8929357528686523,1860,0.07032063802083334,0.01909397728741169,0.0059912526,-0.0005898517466751703,-1.9658045745144288,0.2
2398,1663.0,2310144,963,188,0.09332344999999999,0.0011489191781341409,0.0003,0.0008068084716796875,0.8942092061042786,1870,0.06393229166666667,-0.0021383215207606554,0.00570317,-0.0004033084801145984,-1.968807485078772,0.2
2411,1663.0,2322432,963,189,0.0908271,0.0010759050753828584,0.0003,-0.003626704216003418,0.8942310214042664,1880,0.0686767578125,-0.008620155975222588,0.0067644417,-0.00019491723578539676,-1.9596756835778555,0.2
2424,1663.0,2334720,963,190,0.11115320000000001,0.0009416561991353471,0.0003,-0.0037435293197631836,0.8848822116851807,1890,0.0657958984375,0.008545560762286186,0.0073780916,-0.000707217694434803,-1.9407410583769282,0.2
2436,1663.0,2347008,963,191,0.12845248999999997,0.0009151598774224112,0.0003,-0.002721548080444336,0.8849608898162842,1900,0.06354166666666666,0.0014455829514190555,0.0060771406,-5.018953379476443e-06,-1.929215321255227,0.2
2449,1663.0,2359296,963,192,0.12352408999999998,0.000884774975899442,0.0003,-0.003986835479736328,0.8950544595718384,1910,0.06959635416666667,-0.015847904607653618,0.007861636,-0.00018690295534421844,-1.93206200885276,0.2
2462,1663.0,2371584,963,193,0.12145943999999999,0.0009786013398146072,0.0003,-0.0046547651290893555,0.8909528851509094,1920,0.0600341796875,0.010638446547091007,0.0072082332,-6.275632864950845e-05,-1.9257344489917159,0.2
2474,1663.0,2383872,963,194,0.10424184999999996,0.000998056115183014,0.0003,-0.00693964958190918,0.8974286317825317,1930,0.0635498046875,0.0035578638780862093,0.006352147,0.00029859053295998214,-1.9266487422088783,0.2
2487,1663.0,2396160,963,195,0.11877589999999998,0.0009675936596219496,0.0003,-0.002279043197631836,0.8951069116592407,1940,0.07100423177083333,-0.0044441609643399715,0.005319406,-0.0005529806864312073,-1.9213364995395144,0.2
2500,1663.0,2408448,963,196,0.11826583999999998,0.0010633687537847437,0.0003,-0.0006392002105712891,0.8926218152046204,1950,0.06276041666666667,-0.009406144730746746,0.005522208,-0.0002444504360028077,-1.914104000541071,0.2
2512,1663.0,2420736,963,197,0.11962865,0.0009394581917604228,0.0003,-0.000967860221862793,0.8916206359863281,1960,0.0753173828125,0.028546398505568504,0.007219503,-0.0005976359878938335,-1.907452337568005,0.2
2525,1663.0,2433024,963,198,0.12992507,0.0009546938233749339,0.0003,-0.0016649961471557617,0.8862578272819519,1970,0.066552734375,0.008247178047895432,0.005006684,-0.0006910093912059286,-1.8939270292098322,0.2
2538,1663.0,2445312,963,199,0.13771830999999998,0.001075149732666129,0.0003,-0.0006289482116699219,0.8838502764701843,1980,0.06966145833333333,-0.01107750367373228,0.0077049485,-0.00039062278301571496,-1.8798810656492908,0.2
2550,1663.0,2457600,963,200,0.12978446,0.0009045173888807767,0.0003,-0.0089491605758667,0.8843719959259033,1990,0.06765950520833333,-0.001041107578203082,0.005430529,-0.00015590820185025224,-1.8726146907235186,0.2
2563,1663.0,2469888,963,201,0.11730242,0.0009175518168528167,0.0003,0.001670241355895996,0.8793571591377258,2000,0.06025390625,-0.021491365507245064,0.0057232347,-0.00039496383227136296,-1.8547643657152852,0.2
2576,1663.0,2482176,963,202,0.12126478,0.0009926166234284514,0.0003,-0.003967165946960449,0.8748107552528381,2010,0.06692708333333333,0.012762825936079025,0.0055090995,0.00012596671585924925,-1.835452044631044,0.2
2588,1663.0,2494464,963,203,0.12880651,0.000899765760838515,0.0003,-0.0037041902542114258,0.8665530681610107,2020,0.069580078125,-0.0009173374273814261,0.0070348717,-0.000440259714378044,-1.81439229970177,0.2
2601,1663.0,2506752,963,204,0.13048899,0.0009076694804358946,0.0003,0.00128096342086792,0.864250898361206,2030,0.07396647135416666,-0.0007229637121781707,0.0063128644,-0.0003276450292711767,-1.7875144964084029,0.2
2614,1663.0,2519040,963,205,0.15006798,0.0009027402785250161,0.0003,-0.008274555206298828,0.859828770160675,2040,0.06659342447916666,-0.005276429932564497,0.0057760924,0.00014452777104452253,-1.7756465205922722,0.2
